segment,factors,bin,n,win_rate,place_rate,win_roi,place_roi,score
SURFACE_2_芝,shirushi_code_1+taikei_tomo,5|321,103,5.8,,74.1,115.4,1.0
SURFACE_2_芝,shirushi_code_1+taikei_tomo,5|322,220,7.3,,83.5,72.9,-0.3
SURFACE_2_芝,shirushi_code_1+taikei_tomo,5|323,193,8.3,,109.7,65.4,-0.1
SURFACE_2_芝,shirushi_code_1+taikei_tomo,5|33,325,3.4,,63.7,74.0,-0.5
SURFACE_2_芝,shirushi_code_1+taikei_tomo,5|332,140,7.9,,74.6,88.6,0.3
SURFACE_2_芝,shirushi_code_1+taikei_tomo,5|333,111,8.1,,109.0,105.1,1.4
SURFACE_2_芝,shirushi_code_1+taikei_tomo,6|11,104,8.7,,96.1,80.5,0.3
SURFACE_2_芝,shirushi_code_1+taikei_tomo,6|111,160,3.8,,59.5,82.3,-0.2
SURFACE_2_芝,shirushi_code_1+taikei_tomo,6|121,524,7.1,,74.7,84.8,0.2
SURFACE_2_芝,shirushi_code_1+taikei_tomo,6|122,1096,6.2,,84.5,85.6,0.8
SURFACE_2_芝,shirushi_code_1+taikei_tomo,6|132,862,4.9,,66.1,71.2,-1.2
SURFACE_2_芝,shirushi_code_1+taikei_tomo,6|133,815,6.7,,89.3,84.9,0.8
SURFACE_2_芝,shirushi_code_1+taikei_tomo,6|2,58,6.9,,30.0,56.7,-1.1
SURFACE_2_芝,shirushi_code_1+taikei_tomo,6|21,805,5.0,,67.1,83.0,-0.2
SURFACE_2_芝,shirushi_code_1+taikei_tomo,6|211,172,6.4,,69.1,96.8,0.5
SURFACE_2_芝,shirushi_code_1+taikei_tomo,6|212,99,3.0,,61.7,71.3,-0.4
SURFACE_2_芝,shirushi_code_1+taikei_tomo,6|213,77,6.5,,88.0,120.6,1.2
SURFACE_2_芝,shirushi_code_1+taikei_tomo,6|22,551,6.9,,89.7,64.8,-0.9
SURFACE_2_芝,shirushi_code_1+taikei_tomo,6|221,583,7.4,,87.5,81.9,0.4
SURFACE_2_芝,shirushi_code_1+taikei_tomo,6|222,1482,7.0,,90.9,83.6,1.0
SURFACE_2_芝,shirushi_code_1+taikei_tomo,6|223,68,1.5,,51.3,68.6,-0.3
SURFACE_2_芝,shirushi_code_1+taikei_tomo,6|232,1073,6.0,,74.9,72.1,-1.0
SURFACE_2_芝,shirushi_code_1+taikei_tomo,6|233,1303,5.5,,79.8,74.5,-0.6
SURFACE_2_芝,shirushi_code_1+taikei_tomo,6|32,1170,4.7,,97.9,80.7,0.8
SURFACE_2_芝,shirushi_code_1+taikei_tomo,6|321,88,4.5,,60.3,64.7,-0.6
SURFACE_2_芝,shirushi_code_1+taikei_tomo,6|322,228,7.9,,114.1,85.3,1.1
SURFACE_2_芝,shirushi_code_1+taikei_tomo,6|323,167,4.8,,122.4,94.5,1.2
SURFACE_2_芝,shirushi_code_1+taikei_tomo,6|33,302,3.6,,62.2,75.0,-0.5
SURFACE_2_芝,shirushi_code_1+taikei_tomo,6|332,119,5.0,,78.4,103.8,0.7
SURFACE_2_芝,shirushi_code_1+taikei_tomo,6|333,108,7.4,,100.0,64.2,-0.3
SURFACE_2_芝,shirushi_code_1+taikei_tomo,7|11,94,6.4,,75.0,69.1,-0.4
SURFACE_2_芝,shirushi_code_1+taikei_tomo,7|111,152,3.9,,37.9,41.6,-1.7
SURFACE_2_芝,shirushi_code_1+taikei_tomo,7|121,496,6.0,,102.8,65.8,-0.3
SURFACE_2_芝,shirushi_code_1+taikei_tomo,7|122,957,5.3,,85.1,82.8,0.4
SURFACE_2_芝,shirushi_code_1+taikei_tomo,7|132,799,3.6,,66.6,66.6,-1.3
SURFACE_2_芝,shirushi_code_1+taikei_tomo,7|133,769,5.3,,96.5,85.9,1.0
SURFACE_2_芝,shirushi_code_1+taikei_tomo,7|2,58,1.7,,64.4,72.3,-0.2
SURFACE_2_芝,shirushi_code_1+taikei_tomo,7|21,722,4.3,,64.8,76.2,-0.7
SURFACE_2_芝,shirushi_code_1+taikei_tomo,7|211,160,3.1,,44.0,37.1,-1.6
SURFACE_2_芝,shirushi_code_1+taikei_tomo,7|212,67,3.0,,47.5,86.0,-0.1
SURFACE_2_芝,shirushi_code_1+taikei_tomo,7|213,68,1.5,,11.0,65.8,-0.5
SURFACE_2_芝,shirushi_code_1+taikei_tomo,7|22,509,3.9,,57.0,73.1,-0.9
SURFACE_2_芝,shirushi_code_1+taikei_tomo,7|221,520,4.0,,57.9,69.2,-1.2
SURFACE_2_芝,shirushi_code_1+taikei_tomo,7|222,1353,6.0,,84.6,78.0,-0.0
SURFACE_2_芝,shirushi_code_1+taikei_tomo,7|223,73,2.7,,64.4,49.3,-0.7
SURFACE_2_芝,shirushi_code_1+taikei_tomo,7|232,991,4.1,,73.1,76.1,-0.5
SURFACE_2_芝,shirushi_code_1+taikei_tomo,7|233,1170,4.5,,69.6,71.4,-1.2
SURFACE_2_芝,shirushi_code_1+taikei_tomo,7|32,1061,3.7,,52.2,73.4,-1.4
SURFACE_2_芝,shirushi_code_1+taikei_tomo,7|321,99,6.1,,67.8,55.4,-0.9
SURFACE_2_芝,shirushi_code_1+taikei_tomo,7|322,215,3.7,,59.3,53.1,-1.3
SURFACE_2_芝,shirushi_code_1+taikei_tomo,7|323,151,3.3,,49.8,74.3,-0.5
SURFACE_2_芝,shirushi_code_1+taikei_tomo,7|33,333,4.8,,89.5,66.6,-0.5
SURFACE_2_芝,shirushi_code_1+taikei_tomo,7|332,108,3.7,,24.0,50.8,-1.3
SURFACE_2_芝,shirushi_code_1+taikei_tomo,7|333,96,1.0,,8.1,36.4,-0.9
SURFACE_2_芝,sanchimei+shirushi_code_4,むかわ|1,54,22.2,,72.9,78.2,-0.2
SURFACE_2_芝,sanchimei+shirushi_code_4,むかわ|2,84,15.5,,61.9,86.4,-0.1
SURFACE_2_芝,sanchimei+shirushi_code_4,むかわ|3,84,6.0,,68.6,56.2,-0.8
SURFACE_2_芝,sanchimei+shirushi_code_4,むかわ|4,102,11.8,,114.5,102.7,1.6
SURFACE_2_芝,sanchimei+shirushi_code_4,むかわ|5,108,4.6,,58.0,101.7,0.3
SURFACE_2_芝,sanchimei+shirushi_code_4,むかわ|6,118,3.4,,95.1,80.0,0.2
SURFACE_2_芝,sanchimei+shirushi_code_4,千歳|1,1810,31.4,,84.4,85.0,1.9
SURFACE_2_芝,sanchimei+shirushi_code_4,千歳|2,1919,19.3,,85.4,83.9,1.5
SURFACE_2_芝,sanchimei+shirushi_code_4,千歳|3,1889,12.8,,82.9,82.2,0.7
SURFACE_2_芝,sanchimei+shirushi_code_4,千歳|4,1797,9.2,,72.6,74.6,-1.4
SURFACE_2_芝,sanchimei+shirushi_code_4,千歳|5,1677,7.0,,73.4,76.6,-0.8
SURFACE_2_芝,sanchimei+shirushi_code_4,千歳|6,1572,5.3,,84.7,84.6,0.8
SURFACE_2_芝,sanchimei+shirushi_code_4,安平|1,5866,33.6,,74.7,82.0,-0.1
SURFACE_2_芝,sanchimei+shirushi_code_4,安平|2,4546,19.7,,76.0,81.7,-0.0
SURFACE_2_芝,sanchimei+shirushi_code_4,安平|3,3907,14.7,,80.2,79.0,-0.3
SURFACE_2_芝,sanchimei+shirushi_code_4,安平|4,3509,9.6,,75.8,74.2,-1.7
SURFACE_2_芝,sanchimei+shirushi_code_4,安平|5,3051,7.8,,81.7,77.1,-0.4
SURFACE_2_芝,sanchimei+shirushi_code_4,安平|6,2651,5.9,,74.9,75.2,-1.1
SURFACE_2_芝,sanchimei+shirushi_code_4,平取|1,180,30.6,,81.0,89.0,0.9
SURFACE_2_芝,sanchimei+shirushi_code_4,平取|2,216,19.0,,88.5,81.7,0.4
SURFACE_2_芝,sanchimei+shirushi_code_4,平取|3,184,10.9,,92.5,71.9,-0.2
SURFACE_2_芝,sanchimei+shirushi_code_4,平取|4,237,11.8,,93.5,71.0,-0.2
SURFACE_2_芝,sanchimei+shirushi_code_4,平取|5,235,6.0,,66.8,71.3,-0.7
SURFACE_2_芝,sanchimei+shirushi_code_4,平取|6,232,6.9,,96.5,88.8,0.8
SURFACE_2_芝,sanchimei+shirushi_code_4,愛|1,166,38.6,,100.1,83.4,1.2
SURFACE_2_芝,sanchimei+shirushi_code_4,愛|2,118,19.5,,113.1,100.6,2.1
SURFACE_2_芝,sanchimei+shirushi_code_4,愛|3,125,14.4,,66.3,77.2,-0.5
SURFACE_2_芝,sanchimei+shirushi_code_4,愛|4,126,12.7,,92.0,88.1,0.7
SURFACE_2_芝,sanchimei+shirushi_code_4,愛|5,121,6.6,,75.2,59.6,-0.8
SURFACE_2_芝,sanchimei+shirushi_code_4,愛|6,96,8.3,,112.7,84.6,0.7
SURFACE_2_芝,sanchimei+shirushi_code_4,新ひだか|1,1892,29.3,,77.5,82.8,0.5
SURFACE_2_芝,sanchimei+shirushi_code_4,新ひだか|2,2254,17.2,,70.5,80.4,-0.9
SURFACE_2_芝,sanchimei+shirushi_code_4,新ひだか|3,2481,13.6,,84.0,80.7,0.6
SURFACE_2_芝,sanchimei+shirushi_code_4,新ひだか|4,2634,9.7,,87.3,77.2,0.1
SURFACE_2_芝,sanchimei+shirushi_code_4,新ひだか|5,2805,7.1,,90.8,74.8,-0.1
SURFACE_2_芝,sanchimei+shirushi_code_4,新ひだか|6,2754,5.3,,70.7,74.8,-1.4
SURFACE_2_芝,sanchimei+shirushi_code_4,新冠|1,1372,29.7,,79.3,85.3,1.3
SURFACE_2_芝,sanchimei+shirushi_code_4,新冠|2,1697,18.2,,81.4,87.1,1.7
SURFACE_2_芝,sanchimei+shirushi_code_4,新冠|3,1902,13.1,,77.3,78.9,-0.4
SURFACE_2_芝,sanchimei+shirushi_code_4,新冠|4,1995,9.9,,79.3,83.2,0.5
SURFACE_2_芝,sanchimei+shirushi_code_4,新冠|5,2138,7.4,,73.4,78.8,-0.6
SURFACE_2_芝,sanchimei+shirushi_code_4,新冠|6,2225,5.3,,76.5,77.9,-0.5
SURFACE_2_芝,sanchimei+shirushi_code_4,日高|1,1556,30.5,,81.0,84.0,1.2
SURFACE_2_芝,sanchimei+shirushi_code_4,日高|2,1743,18.5,,80.9,81.2,0.4
SURFACE_2_芝,sanchimei+shirushi_code_4,日高|3,1769,12.3,,66.2,80.3,-1.0
SURFACE_2_芝,sanchimei+shirushi_code_4,日高|4,1918,10.1,,82.5,80.9,0.3
SURFACE_2_芝,sanchimei+shirushi_code_4,日高|5,2004,7.5,,85.7,84.2,1.0
SURFACE_2_芝,sanchimei+shirushi_code_4,日高|6,1971,5.2,,75.7,76.7,-0.7
SURFACE_2_芝,sanchimei+shirushi_code_4,様似|1,46,28.3,,122.0,85.7,1.1
SURFACE_2_芝,sanchimei+shirushi_code_4,様似|2,69,18.8,,75.4,68.5,-0.6
SURFACE_2_芝,sanchimei+shirushi_code_4,様似|3,62,14.5,,126.0,88.3,1.0
SURFACE_2_芝,sanchimei+shirushi_code_4,様似|4,98,4.1,,24.0,54.6,-1.2
SURFACE_2_芝,sanchimei+shirushi_code_4,様似|5,95,4.2,,28.0,63.2,-1.0
SURFACE_2_芝,sanchimei+shirushi_code_4,様似|6,86,3.5,,42.0,57.7,-0.8
SURFACE_2_芝,sanchimei+shirushi_code_4,洞爺湖|1,175,29.7,,66.8,80.7,-0.4
SURFACE_2_芝,sanchimei+shirushi_code_4,洞爺湖|2,167,21.0,,83.2,69.6,-0.7
SURFACE_2_芝,sanchimei+shirushi_code_4,洞爺湖|3,194,14.9,,80.0,90.4,0.7
SURFACE_2_芝,sanchimei+shirushi_code_4,洞爺湖|4,166,9.0,,73.5,68.5,-0.7
SURFACE_2_芝,sanchimei+shirushi_code_4,洞爺湖|5,129,7.8,,77.3,60.2,-0.8
SURFACE_2_芝,sanchimei+shirushi_code_4,洞爺湖|6,133,4.5,,48.1,44.0,-1.5
SURFACE_2_芝,sanchimei+shirushi_code_4,浦河|1,1472,29.4,,78.9,82.5,0.5
SURFACE_2_芝,sanchimei+shirushi_code_4,浦河|2,1803,17.5,,78.7,85.4,1.1
SURFACE_2_芝,sanchimei+shirushi_code_4,浦河|3,2033,13.5,,82.0,77.0,-0.4
SURFACE_2_芝,sanchimei+shirushi_code_4,浦河|4,2114,9.1,,73.1,76.6,-1.1
SURFACE_2_芝,sanchimei+shirushi_code_4,浦河|5,2193,6.7,,78.0,74.7,-0.9
SURFACE_2_芝,sanchimei+shirushi_code_4,浦河|6,2204,5.2,,70.1,72.9,-1.5
SURFACE_2_芝,sanchimei+shirushi_code_4,白老|1,616,30.5,,75.0,83.8,0.3
SURFACE_2_芝,sanchimei+shirushi_code_4,白老|2,612,19.6,,78.7,78.7,-0.3
SURFACE_2_芝,sanchimei+shirushi_code_4,白老|3,599,14.9,,93.2,80.4,0.7
SURFACE_2_芝,sanchimei+shirushi_code_4,白老|4,546,7.9,,56.8,76.4,-1.1
SURFACE_2_芝,sanchimei+shirushi_code_4,白老|5,482,6.2,,58.2,59.1,-2.0
SURFACE_2_芝,sanchimei+shirushi_code_4,白老|6,513,5.5,,63.6,74.9,-0.8
SURFACE_2_芝,sanchimei+shirushi_code_4,米|1,233,31.3,,77.1,74.8,-0.7
SURFACE_2_芝,sanchimei+shirushi_code_4,米|2,245,22.9,,87.5,72.7,-0.4
SURFACE_2_芝,sanchimei+shirushi_code_4,米|3,237,16.5,,100.5,83.0,0.9
SURFACE_2_芝,sanchimei+shirushi_code_4,米|4,229,9.2,,59.5,86.4,-0.1
SURFACE_2_芝,sanchimei+shirushi_code_4,米|5,209,8.1,,67.7,65.0,-1.0
SURFACE_2_芝,sanchimei+shirushi_code_4,米|6,246,5.7,,55.6,56.4,-1.6
SURFACE_2_芝,sanchimei+shirushi_code_4,英|1,120,31.7,,71.4,82.2,-0.1
SURFACE_2_芝,sanchimei+shirushi_code_4,英|2,106,16.0,,65.4,68.7,-0.9
SURFACE_2_芝,sanchimei+shirushi_code_4,英|3,104,13.5,,66.4,84.0,-0.1
SURFACE_2_芝,sanchimei+shirushi_code_4,英|4,99,10.1,,74.0,57.6,-1.0
SURFACE_2_芝,sanchimei+shirushi_code_4,英|5,96,12.5,,104.9,72.5,0.1
SURFACE_2_芝,sanchimei+shirushi_code_4,英|6,71,4.2,,42.2,99.8,0.1
SURFACE_2_芝,sanchimei+shirushi_code_4,豪|1,52,30.8,,66.1,88.2,0.1
SURFACE_2_芝,sanchimei+shirushi_code_4,豪|2,35,37.1,,154.5,109.4,2.7
SURFACE_2_芝,sanchimei+shirushi_code_4,豪|3,34,14.7,,126.4,133.9,2.0
SURFACE_2_芝,sanchimei+shirushi_code_4,青森|3,33,12.1,,43.7,103.4,0.2
SURFACE_2_芝,sanchimei+shirushi_code_4,青森|4,39,10.3,,67.9,119.8,0.9
SURFACE_2_芝,sanchimei+shirushi_code_4,青森|5,43,4.7,,26.3,56.2,-0.8
SURFACE_2_芝,sanchimei+shirushi_code_4,青森|6,34,8.8,,320.7,91.8,2.4
SURFACE_2_ダ,class_code+shirushi_code_3,04|1,31,12.9,,52.1,91.5,-0.0
SURFACE_2_ダ,class_code+shirushi_code_3,04|2,41,22.0,,86.0,61.3,-0.6
SURFACE_2_ダ,class_code+shirushi_code_3,04|3,33,15.2,,127.8,48.1,-0.3
SURFACE_2_ダ,class_code+shirushi_code_3,04|4,35,2.9,,9.8,26.3,-1.0
SURFACE_2_ダ,class_code+shirushi_code_3,04|5,45,11.1,,49.1,66.8,-0.7
SURFACE_2_ダ,class_code+shirushi_code_3,04|6,33,12.1,,158.2,69.9,0.6
SURFACE_2_ダ,class_code+shirushi_code_3,06|4,32,3.1,,22.8,62.2,-0.5
SURFACE_2_ダ,class_code+shirushi_code_3,06|6,44,6.8,,109.1,109.1,0.9
SURFACE_2_ダ,class_code+shirushi_code_3,09|5,37,10.8,,40.6,66.2,-0.8
SURFACE_2_ダ,class_code+shirushi_code_3,12|2,47,19.1,,129.2,87.0,1.1
SURFACE_2_ダ,class_code+shirushi_code_3,12|3,64,14.1,,121.9,69.0,0.3
SURFACE_2_ダ,class_code+shirushi_code_3,12|4,87,3.4,,12.1,80.8,-0.6
SURFACE_2_ダ,class_code+shirushi_code_3,12|5,88,8.0,,118.0,107.7,1.4
SURFACE_2_ダ,class_code+shirushi_code_3,12|6,95,7.4,,68.5,54.8,-1.0
SURFACE_2_ダ,class_code+shirushi_code_3,15|1,188,25.5,,81.6,77.7,-0.1
SURFACE_2_ダ,class_code+shirushi_code_3,15|2,243,14.8,,78.5,72.2,-0.6
SURFACE_2_ダ,class_code+shirushi_code_3,15|3,315,16.5,,137.9,98.0,3.7
SURFACE_2_ダ,class_code+shirushi_code_3,15|4,350,8.3,,56.6,62.3,-1.8
SURFACE_2_ダ,class_code+shirushi_code_3,15|5,352,8.2,,70.9,69.7,-1.0
SURFACE_2_ダ,class_code+shirushi_code_3,15|6,433,8.5,,104.9,78.4,0.7
SURFACE_2_ダ,class_code+shirushi_code_3,17|1,102,41.2,,81.9,77.7,-0.1
SURFACE_2_ダ,class_code+shirushi_code_3,17|2,60,23.3,,77.9,83.6,0.1
SURFACE_2_ダ,class_code+shirushi_code_3,17|3,32,21.9,,69.2,76.5,-0.3
SURFACE_2_ダ,class_code+shirushi_code_3,18|1,685,28.6,,88.8,80.7,0.8
SURFACE_2_ダ,class_code+shirushi_code_3,18|2,985,15.7,,79.4,84.2,0.6
SURFACE_2_ダ,class_code+shirushi_code_3,18|3,1144,15.5,,94.5,79.8,1.0
SURFACE_2_ダ,class_code+shirushi_code_3,18|4,1181,9.7,,75.9,72.6,-1.2
SURFACE_2_ダ,class_code+shirushi_code_3,18|5,1279,6.5,,66.8,73.6,-1.4
SURFACE_2_ダ,class_code+shirushi_code_3,18|6,1313,5.7,,89.0,83.7,0.8
SURFACE_2_ダ,class_code+shirushi_code_3,23|1,43,20.9,,36.3,67.2,-1.2
SURFACE_2_ダ,class_code+shirushi_code_3,23|3,31,9.7,,32.9,38.8,-1.3
SURFACE_2_ダ,class_code+shirushi_code_3,24|1,253,26.1,,66.8,75.5,-1.0
SURFACE_2_ダ,class_code+shirushi_code_3,24|2,193,21.8,,98.9,92.7,1.7
SURFACE_2_ダ,class_code+shirushi_code_3,24|3,192,14.6,,64.7,72.4,-0.9
SURFACE_2_ダ,class_code+shirushi_code_3,24|4,159,11.3,,67.2,72.1,-0.7
SURFACE_2_ダ,class_code+shirushi_code_3,24|5,134,9.7,,93.3,91.0,0.8
SURFACE_2_ダ,class_code+shirushi_code_3,24|6,126,6.3,,51.5,81.1,-0.4
SURFACE_2_ダ,class_code+shirushi_code_3,25|1,101,27.7,,64.3,80.6,-0.4
SURFACE_2_ダ,class_code+shirushi_code_3,25|2,101,22.8,,107.9,96.5,1.7
SURFACE_2_ダ,class_code+shirushi_code_3,25|3,66,9.1,,53.6,79.7,-0.4
SURFACE_2_ダ,class_code+shirushi_code_3,25|4,50,18.0,,154.8,95.7,1.8
SURFACE_2_ダ,class_code+shirushi_code_3,25|5,51,9.8,,133.0,71.4,0.4
SURFACE_2_ダ,class_code+shirushi_code_3,25|6,32,3.1,,14.1,71.7,-0.5
SURFACE_2_ダ,class_code+shirushi_code_3,26|1,313,24.3,,60.4,77.3,-1.2
SURFACE_2_ダ,class_code+shirushi_code_3,26|2,319,16.9,,85.3,84.5,0.6
SURFACE_2_ダ,class_code+shirushi_code_3,26|3,335,12.5,,73.3,71.5,-0.9
SURFACE_2_ダ,class_code+shirushi_code_3,26|4,365,11.2,,92.1,84.7,0.8
SURFACE_2_ダ,class_code+shirushi_code_3,26|5,381,7.6,,76.8,80.6,-0.1
SURFACE_2_ダ,class_code+shirushi_code_3,26|6,385,7.0,,106.2,76.9,0.5
SURFACE_2_ダ,class_code+shirushi_code_3,28|1,241,23.2,,65.8,68.6,-1.6
SURFACE_2_ダ,class_code+shirushi_code_3,28|2,178,16.9,,57.4,79.3,-0.7
SURFACE_2_ダ,class_code+shirushi_code_3,28|3,133,10.5,,47.7,76.1,-0.8
SURFACE_2_ダ,class_code+shirushi_code_3,28|4,87,9.2,,100.2,75.9,0.2
SURFACE_2_ダ,class_code+shirushi_code_3,28|5,68,5.9,,111.1,60.6,-0.2
SURFACE_2_ダ,class_code+shirushi_code_3,28|6,44,13.6,,91.8,75.1,0.0
SURFACE_2_ダ,class_code+shirushi_code_3,29|1,596,29.4,,95.2,83.4,1.6
SURFACE_2_ダ,class_code+shirushi_code_3,29|2,658,17.5,,76.7,81.2,-0.0
SURFACE_2_ダ,class_code+shirushi_code_3,29|3,698,11.2,,64.6,83.5,-0.3
SURFACE_2_ダ,class_code+shirushi_code_3,29|4,749,9.3,,72.8,80.0,-0.3
SURFACE_2_ダ,class_code+shirushi_code_3,29|5,742,9.7,,101.1,81.4,1.1
SURFACE_2_ダ,class_code+shirushi_code_3,29|6,761,5.8,,64.3,63.7,-1.9
SURFACE_2_ダ,class_code+shirushi_code_3,31|1,633,34.0,,93.7,84.4,1.9
SURFACE_2_ダ,class_code+shirushi_code_3,31|2,461,18.0,,67.9,80.3,-0.6
SURFACE_2_ダ,class_code+shirushi_code_3,31|3,313,11.8,,44.2,67.4,-2.1
SURFACE_2_ダ,class_code+shirushi_code_3,31|4,222,9.0,,103.8,83.3,0.8
SURFACE_2_ダ,class_code+shirushi_code_3,31|5,151,3.3,,38.4,61.1,-1.0
SURFACE_2_ダ,class_code+shirushi_code_3,31|6,99,7.1,,37.1,60.7,-1.2
SURFACE_2_ダ,class_code+shirushi_code_3,32|1,1442,27.9,,86.3,86.5,2.3
SURFACE_2_ダ,class_code+shirushi_code_3,32|2,1591,16.3,,77.6,80.2,-0.2
SURFACE_2_ダ,class_code+shirushi_code_3,32|3,1730,10.9,,65.7,74.6,-2.0
SURFACE_2_ダ,class_code+shirushi_code_3,32|4,1806,9.7,,73.3,78.3,-0.8
SURFACE_2_ダ,class_code+shirushi_code_3,32|5,1846,7.8,,66.9,71.9,-2.0
SURFACE_2_ダ,class_code+shirushi_code_3,32|6,1901,5.8,,86.3,77.0,-0.0
SURFACE_2_ダ,class_code+shirushi_code_3,34|1,1837,31.1,,76.4,83.4,0.5
SURFACE_2_ダ,class_code+shirushi_code_3,34|2,1123,19.2,,64.1,74.4,-2.2
SURFACE_2_ダ,class_code+shirushi_code_3,34|3,747,15.9,,68.0,80.5,-0.6
SURFACE_2_ダ,class_code+shirushi_code_3,34|4,518,12.5,,72.7,81.6,-0.2
SURFACE_2_ダ,class_code+shirushi_code_3,34|5,320,9.4,,51.2,89.5,-0.2
SURFACE_2_ダ,class_code+shirushi_code_3,34|6,193,8.3,,72.6,64.0,-1.0
SURFACE_2_ダ,class_code+shirushi_code_3,35|1,2914,24.2,,76.1,80.7,-0.3
SURFACE_2_ダ,class_code+shirushi_code_3,35|2,3584,17.4,,81.0,79.4,-0.0
SURFACE_2_ダ,class_code+shirushi_code_3,35|3,3905,13.5,,85.8,86.4,2.4
SURFACE_2_ダ,class_code+shirushi_code_3,35|4,4092,9.5,,68.6,77.9,-1.7
SURFACE_2_ダ,class_code+shirushi_code_3,35|5,4250,7.7,,72.8,74.7,-1.9
SURFACE_2_ダ,class_code+shirushi_code_3,35|6,4180,5.5,,82.6,80.6,0.3
SURFACE_2_ダ,class_code+shirushi_code_3,37|1,2766,36.2,,76.5,88.5,1.9
SURFACE_2_ダ,class_code+shirushi_code_3,37|2,1671,22.3,,71.1,80.2,-0.9
SURFACE_2_ダ,class_code+shirushi_code_3,37|3,1053,19.2,,80.4,79.5,-0.1
SURFACE_2_ダ,class_code+shirushi_code_3,37|4,639,12.2,,69.2,71.0,-1.5
SURFACE_2_ダ,class_code+shirushi_code_3,37|5,373,11.0,,63.9,72.8,-1.1
SURFACE_2_ダ,class_code+shirushi_code_3,37|6,227,7.0,,39.9,69.9,-1.4
SURFACE_2_ダ,class_code+shirushi_code_3,38|1,2620,24.4,,77.0,84.7,1.0
SURFACE_2_ダ,class_code+shirushi_code_3,38|2,3468,17.7,,78.4,82.1,0.4
SURFACE_2_ダ,class_code+shirushi_code_3,38|3,3968,13.4,,80.6,81.4,0.5
SURFACE_2_ダ,class_code+shirushi_code_3,38|4,4307,9.3,,78.3,80.7,-0.0
SURFACE_2_ダ,class_code+shirushi_code_3,38|5,4413,7.2,,72.5,77.2,-1.3
SURFACE_2_ダ,class_code+shirushi_code_3,38|6,4318,5.8,,88.8,83.6,1.5
GLOBAL,shirushi_code_5+taikei_tomo,1|1,73,26.0,,76.0,84.9,0.2
GLOBAL,shirushi_code_5+taikei_tomo,1|11,370,23.2,,95.8,82.6,1.1
GLOBAL,shirushi_code_5+taikei_tomo,1|111,604,26.3,,86.2,87.7,1.6
GLOBAL,shirushi_code_5+taikei_tomo,1|121,1589,24.5,,79.1,85.1,1.2
GLOBAL,shirushi_code_5+taikei_tomo,1|122,2814,24.4,,84.2,81.5,0.9
GLOBAL,shirushi_code_5+taikei_tomo,1|132,1812,22.1,,74.2,80.0,-0.6
GLOBAL,shirushi_code_5+taikei_tomo,1|133,1351,22.4,,83.0,83.2,1.0
GLOBAL,shirushi_code_5+taikei_tomo,1|2,123,26.0,,68.0,79.4,-0.4
GLOBAL,shirushi_code_5+taikei_tomo,1|21,2316,24.0,,83.8,83.3,1.4
GLOBAL,shirushi_code_5+taikei_tomo,1|211,640,30.6,,92.9,87.0,2.2
GLOBAL,shirushi_code_5+taikei_tomo,1|212,312,26.3,,81.8,83.6,0.5
GLOBAL,shirushi_code_5+taikei_tomo,1|213,275,24.4,,71.2,83.0,-0.1
GLOBAL,shirushi_code_5+taikei_tomo,1|22,1262,22.4,,73.2,79.1,-0.8
GLOBAL,shirushi_code_5+taikei_tomo,1|221,1503,26.1,,76.0,81.2,-0.1
GLOBAL,shirushi_code_5+taikei_tomo,1|222,3853,25.5,,76.3,81.8,0.1
GLOBAL,shirushi_code_5+taikei_tomo,1|223,216,21.3,,62.6,69.2,-1.5
GLOBAL,shirushi_code_5+taikei_tomo,1|232,2085,23.4,,77.2,78.0,-0.9
GLOBAL,shirushi_code_5+taikei_tomo,1|233,2539,24.6,,77.8,81.1,0.0
GLOBAL,shirushi_code_5+taikei_tomo,1|32,2243,22.6,,81.2,80.8,0.4
GLOBAL,shirushi_code_5+taikei_tomo,1|321,323,22.6,,63.5,74.7,-1.3
GLOBAL,shirushi_code_5+taikei_tomo,1|322,438,26.5,,108.0,83.7,2.1
GLOBAL,shirushi_code_5+taikei_tomo,1|323,316,18.0,,70.6,77.2,-0.6
GLOBAL,shirushi_code_5+taikei_tomo,1|33,438,19.4,,66.5,77.4,-1.0
GLOBAL,shirushi_code_5+taikei_tomo,1|332,241,24.5,,96.8,82.0,0.9
GLOBAL,shirushi_code_5+taikei_tomo,1|333,159,22.0,,117.9,80.7,1.2
GLOBAL,shirushi_code_5+taikei_tomo,2|1,59,18.6,,88.2,94.6,0.8
GLOBAL,shirushi_code_5+taikei_tomo,2|11,366,22.4,,96.0,90.1,1.9
GLOBAL,shirushi_code_5+taikei_tomo,2|111,525,22.5,,97.0,86.7,1.9
GLOBAL,shirushi_code_5+taikei_tomo,2|121,1627,19.4,,83.9,87.1,1.9
GLOBAL,shirushi_code_5+taikei_tomo,2|122,2956,18.4,,76.4,80.3,-0.3
GLOBAL,shirushi_code_5+taikei_tomo,2|132,1826,16.8,,71.6,84.9,0.3
GLOBAL,shirushi_code_5+taikei_tomo,2|133,1491,17.4,,91.5,85.0,2.0
GLOBAL,shirushi_code_5+taikei_tomo,2|2,143,24.5,,121.7,91.3,2.1
GLOBAL,shirushi_code_5+taikei_tomo,2|21,2171,19.0,,74.5,78.6,-1.0
GLOBAL,shirushi_code_5+taikei_tomo,2|211,594,20.5,,77.0,80.4,-0.1
GLOBAL,shirushi_code_5+taikei_tomo,2|212,290,24.5,,95.0,86.1,1.3
