name,gid,bin,n,win_rate,place_rate,win_roi,place_roi,ZH,ZR,Shr,score
KEIBAJO_SURFACE×chokyoshimei,08_芝,五十嵐忠男,79,11.4,25.3,104.7,57.8,0.3018,-0.049,0.4061,0.7
KEIBAJO_SURFACE×chokyoshimei,08_芝,今野貞一,163,7.4,26.4,118.6,88.5,-0.0695,0.8436,0.5381,2.1
KEIBAJO_SURFACE×chokyoshimei,08_芝,佐々木晶三,187,10.2,29.9,102.6,81.5,0.441,0.4786,0.5644,2.9
KEIBAJO_SURFACE×chokyoshimei,08_芝,加用正,121,5.0,19.0,40.4,71.6,-0.7651,-0.5357,0.4819,-3.4
KEIBAJO_SURFACE×chokyoshimei,08_芝,北出成人,180,8.9,32.2,72.8,83.6,0.4343,0.1526,0.5571,2.0
KEIBAJO_SURFACE×chokyoshimei,08_芝,千田輝彦,167,9.0,27.5,86.5,124.5,0.1694,1.2811,0.5427,3.8
KEIBAJO_SURFACE×chokyoshimei,08_芝,南井克巳,86,8.1,22.1,59.5,51.7,-0.2455,-0.7605,0.4207,-2.2
KEIBAJO_SURFACE×chokyoshimei,08_芝,友道康夫,390,20.8,44.9,79.9,78.5,2.476,0.1227,0.7026,7.5
KEIBAJO_SURFACE×chokyoshimei,08_芝,吉岡辰弥,99,13.1,36.4,103.4,101.1,1.1383,0.9468,0.4454,4.2
KEIBAJO_SURFACE×chokyoshimei,08_芝,吉村圭司,225,12.4,32.4,88.7,96.7,0.8273,0.659,0.6,4.6
KEIBAJO_SURFACE×chokyoshimei,08_芝,吉田直弘,119,4.2,17.6,43.1,53.2,-0.9344,-0.9319,0.4788,-4.2
KEIBAJO_SURFACE×chokyoshimei,08_芝,四位洋文,84,8.3,29.8,109.3,85.3,0.2281,0.6518,0.4166,2.0
KEIBAJO_SURFACE×chokyoshimei,08_芝,国枝栄,50,10.0,26.0,16.4,42.5,0.1904,-1.5181,0.3333,-2.1
KEIBAJO_SURFACE×chokyoshimei,08_芝,坂口智康,80,10.0,32.5,58.0,86.8,0.5717,0.0411,0.4082,1.6
KEIBAJO_SURFACE×chokyoshimei,08_芝,坂口正則,31,6.5,19.4,6.7,45.6,-0.5782,-1.5677,0.2682,-2.5
KEIBAJO_SURFACE×chokyoshimei,08_芝,堀宣行,34,8.8,20.6,22.7,30.4,-0.2572,-1.7216,0.2799,-2.4
KEIBAJO_SURFACE×chokyoshimei,08_芝,大久保龍志,238,12.6,38.7,95.6,93.1,1.2188,0.6617,0.6108,5.5
KEIBAJO_SURFACE×chokyoshimei,08_芝,大根田裕之,58,5.2,15.5,168.3,78.5,-0.9487,1.2354,0.3559,0.1
KEIBAJO_SURFACE×chokyoshimei,08_芝,大橋勇樹,79,6.3,25.3,195.7,107.4,-0.2539,2.2559,0.4061,3.4
KEIBAJO_SURFACE×chokyoshimei,08_芝,大竹正博,40,5.0,7.5,59.3,18.8,-1.4398,-1.5321,0.3015,-3.3
KEIBAJO_SURFACE×chokyoshimei,08_芝,奥村豊,135,6.7,28.1,39.9,100.4,-0.046,0.1312,0.5023,0.2
KEIBAJO_SURFACE×chokyoshimei,08_芝,安田翔伍,96,8.3,30.2,72.5,82.3,0.2515,0.1184,0.4399,1.0
KEIBAJO_SURFACE×chokyoshimei,08_芝,安田隆行,153,15.0,34.6,57.1,61.5,1.2397,-0.5616,0.526,2.6
KEIBAJO_SURFACE×chokyoshimei,08_芝,安達昭夫,118,9.3,31.4,36.4,85.8,0.4309,-0.2542,0.4773,0.7
KEIBAJO_SURFACE×chokyoshimei,08_芝,宮徹,204,3.9,21.6,79.8,89.1,-0.7324,0.3693,0.5812,-1.6
KEIBAJO_SURFACE×chokyoshimei,08_芝,宮本博,216,6.9,26.9,47.5,89.0,-0.0946,-0.0396,0.5922,-0.5
KEIBAJO_SURFACE×chokyoshimei,08_芝,寺島良,170,7.1,21.2,146.7,81.4,-0.4072,1.0314,0.5461,1.5
KEIBAJO_SURFACE×chokyoshimei,08_芝,小島茂之,30,10.0,23.3,37.6,48.6,0.0319,-1.1086,0.2641,-1.4
KEIBAJO_SURFACE×chokyoshimei,08_芝,小崎憲,74,6.8,16.2,31.0,35.1,-0.7333,-1.5073,0.3951,-3.8
KEIBAJO_SURFACE×chokyoshimei,08_芝,小林真也,62,11.3,22.6,94.5,63.0,0.1325,-0.0558,0.3663,0.2
KEIBAJO_SURFACE×chokyoshimei,08_芝,小栗実,88,8.0,22.7,73.6,62.5,-0.2212,-0.3306,0.4247,-1.3
KEIBAJO_SURFACE×chokyoshimei,08_芝,小椋研介,47,6.4,19.1,51.5,39.5,-0.6067,-1.1464,0.3243,-2.7
KEIBAJO_SURFACE×chokyoshimei,08_芝,尾関知人,39,10.3,28.2,57.2,123.5,0.3521,0.8889,0.2981,1.9
KEIBAJO_SURFACE×chokyoshimei,08_芝,山内研二,68,1.5,13.2,15.9,39.0,-1.4868,-1.6062,0.3812,-4.2
KEIBAJO_SURFACE×chokyoshimei,08_芝,岡田稲男,142,10.6,29.6,134.9,98.4,0.4669,1.2802,0.5119,4.2
KEIBAJO_SURFACE×chokyoshimei,08_芝,岩元市三,38,2.6,31.6,9.9,95.9,-0.2874,-0.3516,0.2945,-1.1
KEIBAJO_SURFACE×chokyoshimei,08_芝,崎山博樹,38,2.6,21.1,18.5,65.1,-0.9034,-0.9634,0.2945,-2.6
KEIBAJO_SURFACE×chokyoshimei,08_芝,川村禎彦,86,4.7,23.3,152.9,87.9,-0.5455,1.2613,0.4207,1.3
KEIBAJO_SURFACE×chokyoshimei,08_芝,平田修,161,10.6,28.6,79.3,55.1,0.4083,-0.4318,0.5357,0.2
KEIBAJO_SURFACE×chokyoshimei,08_芝,庄野靖志,176,11.4,33.5,111.9,111.2,0.7829,1.2899,0.5528,5.1
KEIBAJO_SURFACE×chokyoshimei,08_芝,手塚貴久,48,14.6,29.2,58.0,59.8,0.8793,-0.5901,0.3273,0.8
KEIBAJO_SURFACE×chokyoshimei,08_芝,斉藤崇史,273,12.5,33.3,77.7,82.2,0.891,0.1815,0.6369,3.9
KEIBAJO_SURFACE×chokyoshimei,08_芝,斎藤誠,61,13.1,29.5,64.3,72.2,0.7335,-0.2209,0.3638,1.3
KEIBAJO_SURFACE×chokyoshimei,08_芝,新谷功一,57,12.3,33.3,119.1,156.1,0.8693,2.4302,0.3532,3.9
KEIBAJO_SURFACE×chokyoshimei,08_芝,昆貢,216,9.7,25.0,65.6,58.1,0.099,-0.5341,0.5922,-1.3
KEIBAJO_SURFACE×chokyoshimei,08_芝,服部利之,50,4.0,26.0,85.9,101.7,-0.4634,0.7406,0.3333,0.3
KEIBAJO_SURFACE×chokyoshimei,08_芝,木原一良,114,12.3,30.7,85.7,103.4,0.7167,0.7778,0.4709,3.6
KEIBAJO_SURFACE×chokyoshimei,08_芝,木村哲也,49,14.3,26.5,58.3,45.3,0.6882,-0.9252,0.3304,-0.1
KEIBAJO_SURFACE×chokyoshimei,08_芝,本田優,219,8.2,22.8,69.8,77.7,-0.1935,-0.0231,0.5948,-0.8
KEIBAJO_SURFACE×chokyoshimei,08_芝,杉山佳明,76,9.2,35.5,93.8,91.4,0.6606,0.5993,0.3996,2.7
KEIBAJO_SURFACE×chokyoshimei,08_芝,杉山晴紀,234,15.4,36.8,76.0,91.4,1.4124,0.3752,0.6075,5.4
KEIBAJO_SURFACE×chokyoshimei,08_芝,村山明,71,4.2,16.9,45.9,92.4,-0.9755,0.0197,0.3883,-2.3
KEIBAJO_SURFACE×chokyoshimei,08_芝,松下武士,183,11.5,29.0,66.0,83.3,0.5298,0.06,0.5603,2.1
KEIBAJO_SURFACE×chokyoshimei,08_芝,松元茂樹,73,9.6,21.9,31.4,37.7,-0.0938,-1.4415,0.3929,-2.8
KEIBAJO_SURFACE×chokyoshimei,08_芝,松永幹夫,224,8.9,29.9,56.7,68.1,0.2993,-0.4124,0.5991,-0.2
KEIBAJO_SURFACE×chokyoshimei,08_芝,松永昌博,113,8.0,21.2,86.8,98.4,-0.3092,0.6748,0.4693,0.7
KEIBAJO_SURFACE×chokyoshimei,08_芝,松田国英,96,11.5,35.4,45.9,77.6,0.9053,-0.3263,0.4399,1.8
KEIBAJO_SURFACE×chokyoshimei,08_芝,梅田智之,203,5.9,21.2,30.8,59.6,-0.538,-0.9371,0.5802,-4.3
KEIBAJO_SURFACE×chokyoshimei,08_芝,森田直行,140,6.4,23.6,50.1,68.7,-0.3427,-0.4814,0.5092,-2.3
KEIBAJO_SURFACE×chokyoshimei,08_芝,森秀行,104,10.6,22.1,222.1,133.0,0.0269,3.1866,0.4543,4.9
KEIBAJO_SURFACE×chokyoshimei,08_芝,橋口慎介,172,10.5,28.5,124.5,64.7,0.3915,0.3615,0.5484,2.4
KEIBAJO_SURFACE×chokyoshimei,08_芝,橋田満,96,7.3,32.3,47.2,73.6,0.2658,-0.4034,0.4399,-0.2
KEIBAJO_SURFACE×chokyoshimei,08_芝,武井亮,32,6.2,15.6,22.9,28.5,-0.8339,-1.7635,0.2722,-2.8
KEIBAJO_SURFACE×chokyoshimei,08_芝,武幸四郎,116,6.9,22.4,49.1,48.1,-0.3586,-0.9756,0.4741,-3.2
KEIBAJO_SURFACE×chokyoshimei,08_芝,武英智,126,6.3,27.8,85.7,88.8,-0.1072,0.4365,0.4894,0.8
KEIBAJO_SURFACE×chokyoshimei,08_芝,池江泰寿,391,19.2,44.2,76.8,84.7,2.2606,0.2287,0.7031,7.4
KEIBAJO_SURFACE×chokyoshimei,08_芝,池添兼雄,147,4.8,25.9,20.8,58.9,-0.3821,-1.0793,0.5184,-3.7
KEIBAJO_SURFACE×chokyoshimei,08_芝,池添学,290,15.2,36.6,76.1,98.7,1.3788,0.5471,0.6483,5.9
KEIBAJO_SURFACE×chokyoshimei,08_芝,沖芳夫,38,0.0,15.8,0.0,53.6,-1.4977,-1.465,0.2945,-3.2
KEIBAJO_SURFACE×chokyoshimei,08_芝,河内洋,230,7.8,25.2,78.4,67.6,-0.0963,-0.1509,0.6042,-0.9
KEIBAJO_SURFACE×chokyoshimei,08_芝,河嶋宏樹,37,2.7,10.8,128.9,56.4,-1.4968,0.2229,0.291,-2.2
KEIBAJO_SURFACE×chokyoshimei,08_芝,浅見秀一,133,6.0,24.8,42.5,58.3,-0.3159,-0.8202,0.4995,-3.0
KEIBAJO_SURFACE×chokyoshimei,08_芝,浜田多実雄,98,10.2,21.4,115.5,80.8,-0.0577,0.6246,0.4436,1.3
KEIBAJO_SURFACE×chokyoshimei,08_芝,清水久詞,370,9.2,29.2,60.1,66.6,0.2909,-0.4047,0.6932,-0.2
KEIBAJO_SURFACE×chokyoshimei,08_芝,渡辺薫彦,187,8.0,23.5,65.7,73.7,-0.1742,-0.1682,0.5644,-1.2
KEIBAJO_SURFACE×chokyoshimei,08_芝,湯窪幸雄,37,0.0,8.1,0.0,34.4,-1.9494,-1.9139,0.291,-3.3
KEIBAJO_SURFACE×chokyoshimei,08_芝,牧浦充徳,51,0.0,19.6,0.0,109.9,-1.2747,-0.149,0.3363,-2.6
KEIBAJO_SURFACE×chokyoshimei,08_芝,牧田和弥,147,6.1,23.1,34.4,72.8,-0.4047,-0.5832,0.5184,-2.8
KEIBAJO_SURFACE×chokyoshimei,08_芝,田中克典,59,16.9,39.0,72.6,98.9,1.7049,0.5077,0.3585,3.5
KEIBAJO_SURFACE×chokyoshimei,08_芝,田所秀孝,88,3.4,20.5,12.0,80.6,-0.8515,-0.6828,0.4247,-3.3
KEIBAJO_SURFACE×chokyoshimei,08_芝,矢作芳人,409,11.0,31.3,77.0,80.2,0.6103,0.126,0.711,3.2
KEIBAJO_SURFACE×chokyoshimei,08_芝,石坂公一,88,10.2,30.7,281.0,141.9,0.4879,4.1361,0.4247,5.0
KEIBAJO_SURFACE×chokyoshimei,08_芝,石坂正,211,12.3,34.6,57.7,87.4,0.9455,0.0514,0.5877,3.5
KEIBAJO_SURFACE×chokyoshimei,08_芝,石橋守,223,10.3,23.8,106.5,80.5,0.094,0.5043,0.5983,2.0
KEIBAJO_SURFACE×chokyoshimei,08_芝,福島信晴,51,7.8,21.6,41.4,31.8,-0.3075,-1.4535,0.3363,-2.7
KEIBAJO_SURFACE×chokyoshimei,08_芝,福永祐一,48,16.7,43.8,87.5,95.5,1.9647,0.6158,0.3273,3.4
KEIBAJO_SURFACE×chokyoshimei,08_芝,笹田和秀,165,9.1,33.3,52.6,88.6,0.5206,0.0152,0.5404,1.8
KEIBAJO_SURFACE×chokyoshimei,08_芝,緒方努,36,0.0,8.3,0.0,23.5,-1.9377,-2.1687,0.2873,-3.3
KEIBAJO_SURFACE×chokyoshimei,08_芝,羽月友彦,71,4.2,14.1,22.9,78.7,-1.1398,-0.5901,0.3883,-3.3
KEIBAJO_SURFACE×chokyoshimei,08_芝,茶木太樹,45,8.9,26.7,44.5,70.2,0.1116,-0.5169,0.318,-0.6
KEIBAJO_SURFACE×chokyoshimei,08_芝,荒川義之,153,7.8,22.9,171.7,101.1,-0.2312,1.8065,0.526,3.8
KEIBAJO_SURFACE×chokyoshimei,08_芝,藤原英昭,294,13.3,39.1,80.7,85.4,1.3185,0.2941,0.6509,5.4
KEIBAJO_SURFACE×chokyoshimei,08_芝,藤岡健一,250,9.2,37.2,39.2,77.9,0.7603,-0.4036,0.6202,1.7
KEIBAJO_SURFACE×chokyoshimei,08_芝,藤沢則雄,53,3.8,15.1,90.3,39.9,-1.1247,-0.6487,0.342,-3.0
KEIBAJO_SURFACE×chokyoshimei,08_芝,藤野健太,36,5.6,25.0,110.4,61.3,-0.3477,0.1046,0.2873,-0.5
KEIBAJO_SURFACE×chokyoshimei,08_芝,西園正都,219,6.4,17.8,53.9,61.9,-0.683,-0.5926,0.5948,-4.0
KEIBAJO_SURFACE×chokyoshimei,08_芝,西園翔太,30,3.3,16.7,14.3,38.3,-1.0853,-1.6427,0.2641,-2.8
KEIBAJO_SURFACE×chokyoshimei,08_芝,西村真幸,260,10.0,29.6,88.7,93.1,0.4016,0.5748,0.6276,3.4
KEIBAJO_SURFACE×chokyoshimei,08_芝,西橋豊治,79,3.8,12.7,19.8,37.2,-1.2655,-1.5992,0.4061,-4.3
KEIBAJO_SURFACE×chokyoshimei,08_芝,西浦勝一,178,9.6,29.2,101.5,105.4,0.3345,1.0234,0.5549,3.8
KEIBAJO_SURFACE×chokyoshimei,08_芝,角居勝彦,233,16.3,43.3,74.2,74.7,1.8918,-0.0378,0.6067,5.6
KEIBAJO_SURFACE×chokyoshimei,08_芝,角田晃一,125,8.0,32.8,60.8,69.9,0.3714,-0.3187,0.488,0.4
KEIBAJO_SURFACE×chokyoshimei,08_芝,谷潔,97,4.1,23.7,95.6,95.4,-0.5874,0.7154,0.4418,-0.0
KEIBAJO_SURFACE×chokyoshimei,08_芝,辻野泰之,87,12.6,34.5,47.2,78.2,0.9723,-0.2959,0.4227,1.9
KEIBAJO_SURFACE×chokyoshimei,08_芝,野中賢二,125,8.0,20.0,32.7,50.0,-0.3796,-1.1376,0.488,-3.6
KEIBAJO_SURFACE×chokyoshimei,08_芝,鈴木孝志,164,8.5,27.4,86.1,74.8,0.1091,0.1143,0.5392,0.7
KEIBAJO_SURFACE×chokyoshimei,08_芝,長谷川浩大,115,7.0,26.1,42.5,57.8,-0.1307,-0.8319,0.4725,-2.4
KEIBAJO_SURFACE×chokyoshimei,08_芝,音無秀孝,326,9.2,25.8,48.2,67.3,0.0915,-0.5381,0.6701,-1.5
KEIBAJO_SURFACE×chokyoshimei,08_芝,須貝尚介,363,11.3,31.7,76.0,67.9,0.6664,-0.1741,0.6897,2.3
KEIBAJO_SURFACE×chokyoshimei,08_芝,飯田祐史,87,10.3,29.9,89.9,95.8,0.4519,0.653,0.4227,2.5
KEIBAJO_SURFACE×chokyoshimei,08_芝,飯田雄三,58,1.7,15.5,1.4,71.3,-1.33,-1.0337,0.3559,-3.6
KEIBAJO_SURFACE×chokyoshimei,08_芝,高柳大輔,63,17.5,36.5,95.3,93.8,1.6236,0.6742,0.3689,3.7
KEIBAJO_SURFACE×chokyoshimei,08_芝,高橋亮,198,9.1,29.8,97.7,106.7,0.3152,1.006,0.5754,3.8
KEIBAJO_SURFACE×chokyoshimei,08_芝,高橋康之,153,7.2,20.3,89.5,73.8,-0.4492,0.1337,0.526,-1.2
KEIBAJO_SURFACE×chokyoshimei,08_芝,高橋義忠,162,9.9,28.4,83.2,63.0,0.3203,-0.1981,0.5369,0.6
KEIBAJO_SURFACE×chokyoshimei,08_芝,高野友和,269,15.2,37.2,120.9,88.1,1.4141,0.8632,0.6341,6.3
KEIBAJO_SURFACE×chokyoshimei,08_芝,鮫島一歩,174,9.8,28.2,46.7,91.6,0.2976,0.0111,0.5506,1.1
KEIBAJO_SURFACE×chokyoshimei,08_芝,鹿戸雄一,35,2.9,17.1,3.9,57.5,-1.1054,-1.3248,0.2837,-2.8
KEIBAJO_SURFACE×chokyoshimei,09_ダ,上村洋行,189,17.5,38.6,91.7,78.0,1.99,0.2224,0.5665,5.7
KEIBAJO_SURFACE×chokyoshimei,09_ダ,中内田充正,213,18.3,40.8,81.1,68.1,2.2485,-0.2306,0.5895,5.7
KEIBAJO_SURFACE×chokyoshimei,09_ダ,中尾秀正,311,7.4,25.4,58.7,79.3,-0.2512,-0.2556,0.6614,-2.0
KEIBAJO_SURFACE×chokyoshimei,09_ダ,中村均,94,5.3,18.1,83.0,46.3,-1.0367,-0.8337,0.4362,-3.9
KEIBAJO_SURFACE×chokyoshimei,09_ダ,中村直也,107,12.1,31.8,67.0,93.2,0.8098,0.2776,0.4594,2.8
KEIBAJO_SURFACE×chokyoshimei,09_ダ,中竹和也,329,10.3,28.9,163.4,116.5,0.372,2.4606,0.6718,7.0
KEIBAJO_SURFACE×chokyoshimei,09_ダ,五十嵐忠男,265,7.2,29.8,44.3,86.9,0.0313,-0.2601,0.6313,-0.8
KEIBAJO_SURFACE×chokyoshimei,09_ダ,今野貞一,295,11.5,24.4,121.7,75.1,0.2127,0.6071,0.6515,2.9
KEIBAJO_SURFACE×chokyoshimei,09_ダ,伊藤圭三,81,3.7,25.9,11.6,83.8,-0.698,-0.8612,0.4104,-3.2
KEIBAJO_SURFACE×chokyoshimei,09_ダ,佐々木晶三,206,10.2,30.6,86.5,104.2,0.4782,0.9017,0.583,4.1
KEIBAJO_SURFACE×chokyoshimei,09_ダ,佐藤悠太,31,12.9,29.0,129.0,76.5,0.7176,0.7619,0.2682,2.0
KEIBAJO_SURFACE×chokyoshimei,09_ダ,佐藤正雄,78,14.1,30.8,175.6,103.6,1.0002,2.2769,0.404,4.4
KEIBAJO_SURFACE×chokyoshimei,09_ダ,作田誠二,57,3.5,15.8,31.3,91.1,-1.4324,-0.3414,0.3532,-3.1
KEIBAJO_SURFACE×chokyoshimei,09_ダ,加用正,255,14.5,30.6,98.4,116.1,1.0382,1.4331,0.6239,6.3
KEIBAJO_SURFACE×chokyoshimei,09_ダ,北出成人,289,5.5,21.5,67.2,68.3,-0.7722,-0.4421,0.6476,-4.3
KEIBAJO_SURFACE×chokyoshimei,09_ダ,千田輝彦,262,7.3,22.9,110.7,94.7,-0.4396,1.0041,0.6291,1.6
KEIBAJO_SURFACE×chokyoshimei,09_ダ,南井克巳,239,12.1,30.5,69.3,74.4,0.7186,-0.2322,0.6116,2.1
KEIBAJO_SURFACE×chokyoshimei,09_ダ,友道康夫,129,10.9,27.1,108.9,95.4,0.3239,0.9963,0.4938,3.3
KEIBAJO_SURFACE×chokyoshimei,09_ダ,吉岡辰弥,115,16.5,37.4,97.4,103.8,1.7756,1.0604,0.4725,5.1
KEIBAJO_SURFACE×chokyoshimei,09_ダ,吉村圭司,257,9.3,32.3,43.1,76.5,0.4802,-0.5807,0.6254,0.0
KEIBAJO_SURFACE×chokyoshimei,09_ダ,吉田直弘,362,9.9,28.5,54.2,95.6,0.2918,0.1472,0.6893,1.8
KEIBAJO_SURFACE×chokyoshimei,09_ダ,四位洋文,108,10.2,31.5,87.5,76.9,0.5413,0.1248,0.4611,1.9
KEIBAJO_SURFACE×chokyoshimei,09_ダ,坂口智康,163,9.2,26.4,118.0,83.4,0.0534,0.7902,0.5381,2.4
KEIBAJO_SURFACE×chokyoshimei,09_ダ,坂口正則,58,10.3,27.6,127.4,97.6,0.2808,1.3493,0.3559,2.7
KEIBAJO_SURFACE×chokyoshimei,09_ダ,大久保龍志,365,16.7,34.5,100.0,83.6,1.5983,0.5147,0.6907,6.7
KEIBAJO_SURFACE×chokyoshimei,09_ダ,大根田裕之,302,9.6,28.1,46.3,79.5,0.2247,-0.4436,0.6559,-0.6
KEIBAJO_SURFACE×chokyoshimei,09_ダ,大橋勇樹,506,8.3,28.9,84.5,89.0,0.1115,0.4292,0.7473,2.2
KEIBAJO_SURFACE×chokyoshimei,09_ダ,奥村豊,340,8.8,26.2,74.6,59.5,-0.0127,-0.5818,0.6778,-2.1
KEIBAJO_SURFACE×chokyoshimei,09_ダ,安田翔伍,196,11.2,31.1,90.2,74.9,0.6435,0.109,0.5735,2.6
KEIBAJO_SURFACE×chokyoshimei,09_ダ,安田隆行,341,11.4,29.9,83.7,73.0,0.5854,-0.0478,0.6784,2.4
KEIBAJO_SURFACE×chokyoshimei,09_ダ,安達昭夫,288,8.3,23.6,102.0,85.7,-0.2602,0.6069,0.647,1.0
KEIBAJO_SURFACE×chokyoshimei,09_ダ,宮徹,280,7.5,23.6,55.5,66.0,-0.3644,-0.6917,0.6417,-3.6
KEIBAJO_SURFACE×chokyoshimei,09_ダ,宮本博,275,9.8,26.2,120.9,79.5,0.1175,0.7224,0.6383,2.8
KEIBAJO_SURFACE×chokyoshimei,09_ダ,寺島良,432,10.4,27.8,55.6,64.8,0.3079,-0.725,0.7206,-1.3
KEIBAJO_SURFACE×chokyoshimei,09_ダ,小崎憲,308,5.8,21.4,41.3,53.3,-0.7401,-1.2823,0.6596,-6.0
KEIBAJO_SURFACE×chokyoshimei,09_ダ,小林真也,127,11.8,25.2,212.7,91.4,0.3079,2.5026,0.4909,5.1
KEIBAJO_SURFACE×chokyoshimei,09_ダ,小栗実,48,12.5,35.4,55.2,75.5,1.1144,-0.4206,0.3273,1.6
KEIBAJO_SURFACE×chokyoshimei,09_ダ,山内研二,164,7.9,25.6,101.0,90.9,-0.172,0.7422,0.5392,1.5
KEIBAJO_SURFACE×chokyoshimei,09_ダ,岡田稲男,346,9.2,26.0,53.1,66.0,0.0253,-0.7292,0.681,-2.5
KEIBAJO_SURFACE×chokyoshimei,09_ダ,岩元市三,58,8.6,29.3,76.2,81.5,0.1786,0.0818,0.3559,0.6
KEIBAJO_SURFACE×chokyoshimei,09_ダ,崎山博樹,104,5.8,23.1,54.4,88.5,-0.6209,-0.0558,0.4543,-1.9
KEIBAJO_SURFACE×chokyoshimei,09_ダ,川村禎彦,344,4.9,21.5,65.2,79.9,-0.8503,-0.1366,0.68,-4.0
KEIBAJO_SURFACE×chokyoshimei,09_ダ,平田修,272,11.4,27.9,81.6,79.8,0.4451,0.1168,0.6362,2.2
KEIBAJO_SURFACE×chokyoshimei,09_ダ,庄野靖志,267,7.1,28.1,53.6,78.8,-0.1009,-0.3499,0.6327,-1.6
KEIBAJO_SURFACE×chokyoshimei,09_ダ,斉藤崇史,192,10.4,30.7,84.7,83.0,0.5112,0.2581,0.5695,2.6
KEIBAJO_SURFACE×chokyoshimei,09_ダ,斎藤誠,45,2.2,20.0,50.9,72.7,-1.3072,-0.5691,0.318,-2.9
KEIBAJO_SURFACE×chokyoshimei,09_ダ,新谷功一,162,6.8,25.9,70.5,74.4,-0.2943,-0.2134,0.5369,-1.6
KEIBAJO_SURFACE×chokyoshimei,09_ダ,昆貢,159,6.3,30.2,54.4,78.9,-0.0578,-0.3344,0.5333,-1.2
KEIBAJO_SURFACE×chokyoshimei,09_ダ,服部利之,132,4.5,15.2,81.5,58.0,-1.3443,-0.5175,0.4981,-4.5
KEIBAJO_SURFACE×chokyoshimei,09_ダ,木原一良,320,7.5,25.6,77.6,87.4,-0.2241,0.2749,0.6667,0.0
KEIBAJO_SURFACE×chokyoshimei,09_ダ,本田優,392,9.2,26.5,109.8,81.7,0.0604,0.6127,0.7035,2.5
KEIBAJO_SURFACE×chokyoshimei,09_ダ,杉山佳明,143,7.7,29.4,91.2,100.5,0.0684,0.8677,0.5132,2.5
KEIBAJO_SURFACE×chokyoshimei,09_ダ,杉山晴紀,346,10.1,31.2,59.3,73.3,0.5072,-0.4204,0.681,0.7
KEIBAJO_SURFACE×chokyoshimei,09_ダ,村山明,378,8.2,27.8,51.5,71.6,0.0213,-0.5917,0.697,-2.1
KEIBAJO_SURFACE×chokyoshimei,09_ダ,松下武士,362,7.7,24.0,67.7,71.4,-0.3103,-0.3443,0.6893,-2.6
KEIBAJO_SURFACE×chokyoshimei,09_ダ,松元茂樹,78,9.0,25.6,111.5,66.7,-0.0288,0.2039,0.404,0.4
KEIBAJO_SURFACE×chokyoshimei,09_ダ,松永幹夫,238,9.2,34.0,85.3,85.3,0.5864,0.3343,0.6108,3.2
KEIBAJO_SURFACE×chokyoshimei,09_ダ,松永昌博,290,11.0,29.0,90.7,85.2,0.4702,0.4158,0.6483,3.3
KEIBAJO_SURFACE×chokyoshimei,09_ダ,松田国英,162,15.4,34.6,80.6,80.5,1.436,0.1215,0.5369,4.4
KEIBAJO_SURFACE×chokyoshimei,09_ダ,柴田光陽,46,4.3,19.6,16.8,59.4,-1.0617,-1.4882,0.3212,-3.3
KEIBAJO_SURFACE×chokyoshimei,09_ダ,梅田智之,262,6.5,24.8,80.0,79.3,-0.4105,0.0773,0.6291,-1.4
KEIBAJO_SURFACE×chokyoshimei,09_ダ,森田直行,229,7.9,21.0,50.4,73.4,-0.4947,-0.5566,0.6034,-3.5
KEIBAJO_SURFACE×chokyoshimei,09_ダ,森秀行,339,11.5,26.3,83.7,83.7,0.3459,0.2628,0.6773,2.4
KEIBAJO_SURFACE×chokyoshimei,09_ダ,橋口慎介,267,9.7,30.0,55.5,91.1,0.371,0.0369,0.6327,1.6
KEIBAJO_SURFACE×chokyoshimei,09_ダ,橋田満,139,7.2,25.9,83.9,74.6,-0.2422,0.0018,0.5078,-0.8
KEIBAJO_SURFACE×chokyoshimei,09_ダ,武井亮,53,9.4,26.4,198.7,113.1,0.0794,2.9137,0.342,3.6
KEIBAJO_SURFACE×chokyoshimei,09_ダ,武幸四郎,194,12.9,36.6,108.2,96.2,1.2506,1.0086,0.5715,5.6
KEIBAJO_SURFACE×chokyoshimei,09_ダ,武英智,254,9.1,27.6,87.2,85.4,0.1245,0.3669,0.6232,1.7
KEIBAJO_SURFACE×chokyoshimei,09_ダ,池江泰寿,157,10.2,28.0,50.0,54.8,0.2958,-1.1028,0.5309,-2.0
KEIBAJO_SURFACE×chokyoshimei,09_ダ,池添兼雄,224,4.5,23.7,22.5,64.8,-0.7481,-1.2423,0.5991,-5.4
KEIBAJO_SURFACE×chokyoshimei,09_ダ,池添学,248,11.3,30.6,89.2,81.2,0.6215,0.2762,0.6186,3.2
KEIBAJO_SURFACE×chokyoshimei,09_ダ,沖芳夫,89,10.1,25.8,94.3,69.8,0.1285,0.025,0.4266,0.4
KEIBAJO_SURFACE×chokyoshimei,09_ダ,河内洋,238,7.1,23.9,29.4,56.9,-0.3955,-1.3638,0.6108,-5.0
KEIBAJO_SURFACE×chokyoshimei,09_ダ,河嶋宏樹,39,7.7,20.5,97.3,74.8,-0.5558,0.2171,0.2981,-0.7
KEIBAJO_SURFACE×chokyoshimei,09_ダ,浅見秀一,213,9.9,24.9,126.2,66.5,0.0394,0.4278,0.5895,1.5
KEIBAJO_SURFACE×chokyoshimei,09_ダ,浜田多実雄,340,7.6,22.9,39.2,59.0,-0.4005,-1.1497,0.6778,-5.1
