segment,factors,type,grade,n_factors,is_cross,has_shirushi,orig_avg_place_roi,orig_total_samples,orig_pass_rate,n_valid_bets,mean_place_roi,std_individual,conservative_roi_lb,filter1_pass,oot_n_bets,oot_mean_roi,oot_conservative_roi,oot_roi_2023,oot_roi_2024,oot_roi_2025,oot_min_yearly_roi,filter2_pass,oot_skip_reason,cross_gain,filter3_pass,shirushi_filter_applied,best_shirushi_clb,optimal_odds_threshold,optimal_rank_threshold,shirushi_market_gap_roi,filter4_pass,all_pass,scaling_raw_score
KEIBAJO_SURFACE_08_ダ,sanchimei,code,A,1,False,False,79.0,21508,0.5,21071,80.71,204.07,77.95,False,7680,78.46,74.31,80.8,79.0,75.8,75.8,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_03_ダ,ls_shisu_juni,numeric,C,1,False,False,79.0,10869,0.5,10858,78.26,194.17,74.6,False,3276,79.86,73.39,76.8,81.6,81.1,76.8,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_03_芝,wakuban,numeric,C,1,False,False,79.0,14090,0.5,14090,79.49,205.02,76.11,False,4400,77.54,71.82,76.9,74.4,81.1,74.4,False,,,False,False,,,,,False,False,
GLOBAL,shirushi_code_3+umaban_clean,combo,C,2,True,True,79.0,194934,0.5,194934,79.71,130.92,79.12,True,58384,79.31,78.29,79.6,78.8,79.5,78.8,True,,0.0,True,True,77.6,10.0,3.0,78.42,False,False,
SURFACE_2_芝,kyi_kyusha_rank+shirushi_code_3,combo,C,2,True,True,79.0,93353,0.5,93293,79.3,127.84,78.48,False,28070,78.64,77.2,80.1,78.0,77.9,77.9,False,,-0.02,False,True,76.71,10.0,3.0,77.86,False,False,
KEIBAJO_SURFACE_01_芝,shirushi_code_6,numeric,C,1,False,True,79.0,5464,0.5,5464,77.93,128.47,74.52,False,1742,79.84,73.99,78.6,87.9,73.0,73.0,False,,,False,True,71.15,5.0,3.0,75.59,False,False,
GLOBAL,shirushi_code_4+umaban_clean,combo,C,2,True,True,79.0,195681,0.5,195681,79.42,124.35,78.86,False,58532,79.54,78.53,79.9,78.9,79.8,78.9,False,,0.0,False,True,77.18,5.0,3.0,77.9,False,False,
KEIBAJO_SURFACE_06_障,prev1_kyakushitsu,numeric,C,1,False,False,79.0,1478,0.5,1478,80.13,179.65,70.97,False,511,77.22,62.02,65.1,84.7,81.6,65.1,False,,,False,False,,,,,False,False,
SURFACE_2_ダ,kyori_tekisei_2,numeric,C,1,False,False,79.0,24728,0.5,24728,78.9,178.4,76.67,False,8458,77.15,73.55,73.9,79.9,77.7,73.9,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_08_芝,shirushi_code_5,numeric,C,1,False,True,79.0,10172,0.5,10172,79.96,131.25,77.41,False,3725,77.77,73.73,82.0,74.6,79.1,74.6,False,,,False,True,75.12,5.0,3.0,78.5,False,False,
KEIBAJO_SURFACE_06_芝,wakuban,numeric,C,1,False,False,79.0,22719,0.5,22719,78.66,189.67,76.2,False,6647,76.69,72.51,75.0,76.7,78.4,75.0,False,,,False,False,,,,,False,False,
SURFACE_2_ダ,prev1_corner4_bin,code,C,1,False,False,79.0,164860,0.5,164860,79.06,194.71,78.12,False,47591,78.46,76.81,77.9,77.6,79.9,77.6,False,,,False,False,,,,,False,False,
SURFACE_2_芝,kishu_minarai_code+shirushi_code_2,combo,B,2,True,True,78.9,9469,0.5,8623,80.02,166.99,76.49,False,3054,76.7,71.45,77.0,76.8,75.6,75.6,False,,-0.25,False,True,74.73,5.0,3.0,78.52,False,False,
SURFACE_2_芝,sanchimei+shirushi_code_5,combo,B,2,True,True,78.9,92944,0.5,90432,79.88,135.79,79.0,True,27328,79.13,77.57,80.4,79.2,77.8,77.8,True,,-0.02,False,True,77.48,10.0,3.0,78.71,False,False,
KEIBAJO_SURFACE_10_ダ,prev2_chakujun,numeric,C,1,False,False,78.9,9335,0.5,9309,79.08,195.45,75.11,False,2673,81.44,74.22,84.1,79.3,81.5,79.3,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_04_障,shirushi_code_6,numeric,C,1,False,True,78.9,1449,0.5,1449,80.05,125.9,73.57,False,423,74.82,64.91,79.9,71.8,72.5,71.8,False,,,False,True,69.93,5.0,3.0,78.4,False,False,
KEIBAJO_SURFACE_06_芝,prev1_corner4_bin,code,C,1,False,False,78.9,19716,0.5,19716,79.03,188.47,76.39,False,5696,77.97,73.42,76.0,79.6,78.4,76.0,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_05_ダ,shirushi_code_5,numeric,C,1,False,True,78.9,14651,0.5,14651,78.93,132.19,76.79,False,4321,78.26,74.55,78.6,78.5,77.7,77.7,False,,,False,True,74.18,5.0,3.0,76.96,False,False,
KEIBAJO_SURFACE_10_芝,prev1_kyakushitsu,numeric,C,1,False,False,78.9,15138,0.5,15136,81.1,205.86,77.82,False,4469,81.24,75.22,80.9,82.0,80.7,80.7,False,,,False,False,,,,,False,False,
GLOBAL,kyusha_hyoka_code+prev1_keibajo,combo,A,2,True,False,78.8,325448,0.5,324411,79.13,192.62,78.47,False,94571,78.36,77.19,78.2,77.6,79.3,77.6,False,,0.01,False,False,,,,,False,False,
SURFACE_2_ダ,chokyo_yajirushi_code+prev1_keibajo,combo,A,2,True,False,78.8,164860,0.5,163764,79.02,194.51,78.08,False,47175,78.39,76.73,77.9,77.5,79.7,77.5,False,,0.0,False,False,,,,,False,False,
GLOBAL,shirushi_code_6+taikei_dou,combo,B,2,True,True,78.8,172795,0.5,170909,79.4,128.22,78.79,False,51640,79.25,78.18,79.5,77.9,80.2,77.9,False,,-0.05,False,True,77.09,8.0,3.0,77.93,False,False,
SURFACE_2_ダ,gekiso_type+hobokusaki_rank,combo,B,2,True,False,78.8,65494,0.5,65494,79.88,230.61,78.12,False,19071,79.37,76.23,75.8,81.2,81.3,75.8,False,,0.19,False,False,,,,,False,False,
GLOBAL,kishu_minarai_code+shirushi_code_2,combo,C,2,True,True,78.8,25856,0.5,25856,79.91,158.2,77.98,False,8172,79.74,76.47,77.7,81.7,79.7,77.7,False,,-0.55,False,True,76.89,15.0,3.0,79.26,False,False,
KEIBAJO_SURFACE_02_ダ,rotation,numeric,C,1,False,False,78.8,5314,0.5,4749,79.45,187.55,74.12,False,1260,74.37,65.74,78.5,76.4,66.4,66.4,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_04_芝,pace_shisu,numeric,C,1,False,False,78.8,18170,0.5,2523,84.06,223.69,75.33,False,929,75.87,64.34,81.6,66.5,70.2,66.5,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_06_ダ,wakuban,numeric,C,1,False,False,78.8,30839,0.5,30839,79.42,200.69,77.18,False,8946,78.4,74.4,78.3,73.3,83.5,73.3,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_03_ダ,yoso_juni,numeric,C,1,False,False,78.8,10869,0.5,10869,78.18,194.09,74.53,False,3247,80.06,73.57,77.5,81.6,81.0,77.5,False,,,False,False,,,,,False,False,
SURFACE_2_ダ,bac_shubetsu,numeric,C,1,False,False,78.8,177971,0.5,177971,78.88,195.95,77.97,False,51743,78.56,76.95,78.0,78.3,79.4,78.0,False,,,False,False,,,,,False,False,
SURFACE_2_芝,bac_jouken+bataiju_change_bin,combo,B,2,True,False,78.7,148513,0.5,148097,78.93,189.88,77.96,False,43585,78.21,76.51,78.7,77.6,78.4,77.6,False,,-0.03,False,False,,,,,False,False,
KEIBAJO_SURFACE_07_芝,kyusha_hyoka_code,numeric,C,1,False,False,78.7,17129,0.5,17129,77.79,188.42,74.97,False,5219,75.63,70.91,76.4,76.9,74.1,74.1,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_07_ダ,yy_int,numeric,C,1,False,False,78.7,21346,0.5,21346,79.07,195.81,76.45,False,6282,80.57,75.71,80.4,79.3,81.7,79.3,False,,,False,False,,,,,False,False,
SURFACE_2_ダ,kishu_rank+shirushi_code_2,combo,C,2,True,True,78.7,93233,0.5,93233,80.9,143.25,79.99,True,27742,81.01,79.37,81.7,80.8,80.6,80.6,True,,0.0,True,True,78.75,10.0,3.0,80.03,True,True,-15.01
KEIBAJO_SURFACE_08_ダ,prev1_bataiju_bin,numeric,C,1,False,False,78.7,19370,0.5,19264,81.13,203.6,78.26,False,6898,78.49,74.16,78.4,78.3,79.2,78.3,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_04_ダ,shirushi_code_2,numeric,C,1,False,True,78.7,7675,0.5,7675,78.91,136.45,75.86,False,2263,79.61,74.04,75.0,84.1,79.3,75.0,False,,,False,True,73.08,5.0,3.0,77.03,False,False,
KEIBAJO_SURFACE_05_ダ,shirushi_code_3,numeric,C,1,False,True,78.7,14814,0.5,14814,78.6,125.4,76.58,False,4389,78.23,74.7,77.0,77.3,80.5,77.0,False,,,False,True,73.8,10.0,3.0,76.61,False,False,
KEIBAJO_SURFACE_06_ダ,chokyo_yajirushi_code,numeric,C,1,False,False,78.7,30839,0.5,30837,79.43,200.69,77.19,False,8945,78.4,74.41,78.3,73.3,83.6,73.3,False,,,False,False,,,,,False,False,
SURFACE_2_芝,bataiju_change_bin+joken_class_code,combo,B,2,True,False,78.6,148513,0.5,148093,78.93,189.88,77.96,False,43584,78.22,76.51,78.7,77.6,78.4,77.6,False,,-0.02,False,False,,,,,False,False,
KEIBAJO_SURFACE_10_ダ,yy_int,numeric,C,1,False,False,78.6,10096,0.5,10096,78.21,195.25,74.4,False,2912,80.71,73.73,81.9,76.9,84.4,76.9,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_10_芝,goal_juni,numeric,C,1,False,False,78.6,16948,0.5,16948,80.11,203.08,77.06,False,4996,80.55,74.89,79.8,80.4,81.8,79.8,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_03_芝,gekiso_shisu,numeric,C,1,False,False,78.6,14090,0.5,2305,86.36,234.65,76.78,False,1468,74.29,65.05,83.0,82.0,78.1,78.1,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_07_ダ,ichi_shisu_juni,numeric,C,1,False,False,78.6,21346,0.5,21346,79.07,195.81,76.45,False,6282,80.57,75.71,80.4,79.3,81.7,79.3,False,,,False,False,,,,,False,False,
SURFACE_2_芝,moshoku_code+taikei_dou,combo,B,2,True,False,78.5,145314,0.5,142912,79.02,189.78,78.03,False,42745,78.46,76.73,78.7,77.9,78.7,77.9,False,,0.07,False,False,,,,,False,False,
KEIBAJO_SURFACE_07_ダ,ten_shisu_juni,numeric,C,1,False,False,78.5,21346,0.5,21346,79.07,195.81,76.45,False,6282,80.57,75.71,80.4,79.3,81.7,79.3,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_06_芝,moshoku_code,numeric,C,1,False,False,78.5,22719,0.5,22697,78.71,189.72,76.24,False,6639,76.79,72.6,75.1,76.8,78.5,75.1,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_05_ダ,manken_shirushi,numeric,C,1,False,False,78.5,17459,0.5,17459,78.83,176.28,76.21,False,5157,78.18,73.47,75.7,81.1,77.9,75.7,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_05_ダ,shirushi_code_6,numeric,C,1,False,True,78.5,14774,0.5,14774,77.66,125.64,75.63,False,4392,78.92,75.26,78.5,76.1,82.3,76.1,False,,,False,True,72.47,5.0,3.0,75.1,False,False,
KEIBAJO_SURFACE_03_芝,shirushi_code_3,numeric,C,1,False,True,78.5,7035,0.5,7035,79.12,129.95,76.08,False,2245,77.25,72.31,76.6,80.0,75.3,75.3,False,,,False,True,73.84,8.0,3.0,78.01,False,False,
GLOBAL,class_code+shirushi_code_6,combo,B,2,True,True,78.4,176586,0.5,174202,79.47,128.82,78.86,False,52157,79.3,78.24,79.6,78.1,80.2,78.1,False,,-0.05,False,True,77.1,10.0,3.0,77.94,False,False,
KEIBAJO_SURFACE_03_ダ,bac_jouken,code,C,1,False,False,78.4,10869,0.5,10869,78.18,194.09,74.53,False,3276,79.86,73.39,76.8,81.6,81.1,76.8,False,,,False,False,,,,,False,False,
GLOBAL,kishu_minarai_code+shirushi_code_3,combo,C,2,True,True,78.4,23584,0.5,23584,79.28,145.1,77.43,False,7613,78.73,75.59,78.8,77.6,79.7,77.6,False,,-0.42,False,True,76.12,15.0,3.0,78.46,False,False,
KEIBAJO_SURFACE_07_ダ,kohan_3f_juni,numeric,C,1,False,False,78.4,21346,0.5,21346,79.07,195.81,76.45,False,6282,80.57,75.71,80.4,79.3,81.7,79.3,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_04_芝,bac_shubetsu,numeric,C,1,False,False,78.4,18170,0.5,18170,77.88,194.12,75.06,False,5412,77.06,72.07,81.9,73.7,75.6,73.7,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_03_障,yy_int,numeric,B,1,False,False,78.3,1916,0.5,1916,79.65,175.15,71.8,False,498,82.27,66.82,82.9,87.2,73.1,73.1,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_10_ダ,kyori_tekisei,numeric,C,1,False,False,78.3,9993,0.5,9967,78.19,195.22,74.35,False,2796,80.72,73.61,82.3,77.0,84.2,77.0,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_06_芝,kijun_ninkijun_tansho,numeric,C,1,False,False,78.3,22719,0.5,22697,78.74,189.74,76.27,False,6638,76.8,72.61,75.1,76.7,78.6,75.1,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_06_芝,kijun_ninkijun_fukusho,numeric,C,1,False,False,78.3,22719,0.5,22697,78.74,189.74,76.27,False,6638,76.8,72.61,75.1,76.7,78.6,75.1,False,,,False,False,,,,,False,False,
SURFACE_2_芝,prev1_kyakushitsu+shirushi_code_3,combo,C,2,True,True,78.2,81246,0.5,81081,78.99,126.19,78.12,False,24296,78.21,76.68,79.3,77.7,77.7,77.7,False,,-0.32,False,True,76.34,10.0,3.0,77.56,False,False,
SURFACE_2_芝,manken_shirushi+prev1_kyakushitsu,combo,C,2,True,False,78.2,94717,0.5,94555,79.3,172.78,78.2,False,28324,79.55,77.54,80.0,80.2,78.5,78.5,False,,-0.2,False,False,,,,,False,False,
KEIBAJO_SURFACE_06_ダ,agari_shisu,numeric,C,1,False,False,78.2,30839,0.5,10025,79.97,208.03,75.9,False,2887,79.2,71.7,77.6,78.6,79.5,77.6,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_03_芝,bac_juryo_shubetsu_code,numeric,C,1,False,False,78.2,14090,0.5,14090,79.49,205.02,76.11,False,4400,77.54,71.82,76.9,74.4,81.1,74.4,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_04_障,futan_juryo,numeric,B,1,False,False,78.1,2625,0.5,2519,85.3,220.76,76.68,False,705,76.89,63.79,78.4,79.6,70.8,70.8,False,,,False,False,,,,,False,False,
SURFACE_2_芝,class_code+shirushi_code_2,combo,B,2,True,True,78.1,80486,0.5,79019,79.84,139.13,78.87,False,23663,79.96,78.22,79.2,80.3,80.7,79.2,False,,-0.2,False,True,77.15,10.0,3.0,78.48,False,False,
KEIBAJO_SURFACE_03_障,prev1_keibajo,numeric,C,1,False,False,78.1,1916,0.5,1865,80.0,175.23,72.05,False,445,84.31,67.71,84.7,90.1,65.4,65.4,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_03_障,kijun_ninkijun_tansho,numeric,C,1,False,False,78.1,1916,0.5,1721,81.07,163.3,73.36,False,429,80.3,66.39,78.2,85.6,74.6,74.6,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_03_ダ,kakutoku_shokin_ruikei,numeric,C,1,False,False,78.1,10869,0.5,2119,66.39,229.06,56.64,False,746,69.17,55.91,69.7,73.9,60.5,60.5,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_10_芝,ten_shisu_juni,numeric,C,1,False,False,78.1,16948,0.5,16948,80.11,203.08,77.06,False,4996,80.55,74.89,79.8,80.4,81.8,79.8,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_05_芝,taikei_tomo,numeric,C,1,False,False,78.1,19295,0.5,19204,77.49,177.92,74.97,False,5529,77.31,72.69,75.6,78.6,78.9,75.6,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_07_ダ,gekiso_type,code,C,1,False,False,78.1,8266,0.5,8266,78.68,219.12,73.96,False,2414,74.44,65.85,77.4,71.3,74.4,71.3,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_03_ダ,babajotai_code_dirt,numeric,C,1,False,False,78.1,10869,0.5,10869,78.18,194.09,74.53,False,3276,79.86,73.39,76.8,81.6,81.1,76.8,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_05_障,hobokusaki_rank,code,A,1,False,False,78.0,801,0.5,734,87.62,215.7,72.01,False,159,72.58,51.7,83.8,97.8,49.6,49.6,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_03_芝,agari_shisu_juni,numeric,C,1,False,False,78.0,14090,0.5,14090,79.49,205.02,76.11,False,4400,77.54,71.82,76.9,74.4,81.1,74.4,False,,,False,False,,,,,False,False,
GLOBAL,babajotai_heavy+kyusha_hyoka_code,combo,C,2,True,False,78.0,360874,0.5,360874,78.91,193.32,78.28,False,105686,78.17,77.06,78.0,77.9,78.6,77.9,False,,0.0,False,False,,,,,False,False,
KEIBAJO_SURFACE_07_芝,shirushi_code_6,numeric,C,1,False,True,78.0,9249,0.5,9249,78.76,124.12,76.23,False,2900,77.08,72.84,74.2,80.6,76.6,74.2,False,,,False,True,74.09,5.0,3.0,77.38,False,False,
KEIBAJO_SURFACE_07_ダ,prev1_bataiju_bin,numeric,C,1,False,False,78.0,20132,0.5,20045,79.05,195.22,76.35,False,5755,80.32,75.29,79.3,80.5,80.9,79.3,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_02_芝,agari_shisu_juni,numeric,C,1,False,False,78.0,8160,0.5,8160,78.73,189.38,74.62,False,2257,79.42,71.88,80.2,74.0,84.8,74.0,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_09_ダ,prev1_kyakushitsu,numeric,C,1,False,False,78.0,25599,0.5,25595,79.01,187.74,76.71,False,6027,79.0,74.48,77.6,81.5,79.5,77.6,False,,,False,False,,,,,False,False,
GLOBAL,kyusha_hyoka_code+yy_int,combo,C,2,True,False,77.9,360874,0.5,360874,78.91,193.32,78.28,False,105686,78.17,77.06,78.0,77.9,78.6,77.9,False,,0.0,False,False,,,,,False,False,
KEIBAJO_SURFACE_10_芝,moshoku_code,numeric,C,1,False,False,77.9,16948,0.5,16934,80.16,203.16,77.1,False,4995,80.56,74.91,79.8,80.4,81.8,79.8,False,,,False,False,,,,,False,False,
GLOBAL,rotation+shirushi_code_3,combo,B,2,True,True,77.8,176462,0.5,170984,79.8,130.16,79.18,True,51034,79.67,78.58,79.7,79.0,80.1,79.0,True,,0.03,True,True,77.62,10.0,3.0,78.48,False,False,
KEIBAJO_SURFACE_08_障,prev1_keibajo,numeric,C,1,False,False,77.8,727,0.5,450,84.8,152.3,70.73,False,154,74.55,49.2,115.6,76.0,60.8,60.8,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_02_芝,shirushi_code_3,numeric,C,1,False,True,77.8,4427,0.5,4427,76.3,120.78,72.74,False,1236,77.74,71.01,77.8,79.6,75.9,75.9,False,,,False,True,69.7,15.0,3.0,74.68,False,False,
SURFACE_2_ダ,kishu_rank+shirushi_code_3,combo,C,2,True,True,77.8,94532,0.5,94532,79.66,132.47,78.81,False,28202,79.48,77.98,78.8,79.4,80.3,78.8,False,,0.0,False,True,77.18,10.0,3.0,78.36,False,False,
KEIBAJO_SURFACE_04_芝,shirushi_code_2,numeric,C,1,False,True,77.8,9067,0.5,9067,77.15,133.11,74.41,False,2778,79.31,74.19,78.9,76.0,83.4,76.0,False,,,False,True,72.01,15.0,3.0,75.76,False,False,
KEIBAJO_SURFACE_04_芝,kijun_odds_tansho,numeric,C,1,False,False,77.7,18170,0.5,2995,79.41,88.43,76.25,False,1076,84.51,78.53,75.1,80.1,83.1,75.1,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_04_芝,joa_odds_shisu,numeric,C,1,False,False,77.7,18170,0.5,2995,79.41,88.43,76.25,False,1076,84.51,78.53,75.1,80.1,83.1,75.1,False,,,False,False,,,,,False,False,
GLOBAL,chokyo_yajirushi_code+kyakushitsu,combo,C,2,True,False,77.7,360852,0.5,360818,78.92,193.33,78.29,False,105661,78.18,77.06,78.0,77.9,78.7,77.9,False,,0.0,False,False,,,,,False,False,
KEIBAJO_SURFACE_08_ダ,agari_shisu_juni,numeric,C,1,False,False,77.7,21508,0.5,21508,80.78,203.98,78.06,False,7800,78.2,74.1,80.5,78.7,75.7,75.7,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_10_ダ,kohan_3f_juni,numeric,B,1,False,False,77.6,10096,0.5,10096,78.21,195.25,74.4,False,2912,80.71,73.73,81.9,76.9,84.4,76.9,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_10_ダ,idm,numeric,C,1,False,False,77.6,10096,0.5,6030,78.82,202.5,73.7,False,1684,79.93,70.6,80.8,78.6,80.6,78.6,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_08_芝,shirushi_code_4,numeric,C,1,False,True,77.6,10268,0.5,10268,78.64,122.52,76.27,False,3753,76.88,73.09,85.1,73.6,75.0,73.6,False,,,False,True,73.66,5.0,3.0,76.79,False,False,
GLOBAL,prev1_keibajo,numeric,C,1,False,False,77.6,325448,0.5,324994,79.12,192.56,78.45,False,94681,78.36,77.19,78.2,77.5,79.3,77.5,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_06_芝,chokyo_yajirushi_code,numeric,B,1,False,False,77.5,22719,0.5,22719,78.66,189.67,76.2,False,6647,76.69,72.51,75.0,76.7,78.4,75.0,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_10_ダ,prev1_chakujun,numeric,C,1,False,False,77.5,9875,0.5,9824,78.32,194.68,74.47,False,2839,79.91,72.96,80.5,77.3,82.7,77.3,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_03_芝,goal_juni,numeric,C,1,False,False,77.5,14090,0.5,14090,79.49,205.02,76.11,False,4400,77.54,71.82,76.9,74.4,81.1,74.4,False,,,False,False,,,,,False,False,
SURFACE_2_ダ,kishu_rank+manken_shirushi,combo,C,2,True,False,77.5,111548,0.5,111548,80.12,178.44,79.07,True,33183,79.95,78.07,78.2,80.8,80.8,78.2,True,,0.0,True,False,,,,,True,True,-15.93
SURFACE_2_ダ,gekiso_type+kyori_tekisei,combo,B,2,True,False,77.4,67622,0.5,67196,79.91,230.67,78.17,False,18446,79.52,76.34,76.4,80.4,82.4,76.4,False,,0.13,False,False,,,,,False,False,
GLOBAL,chokyo_yajirushi_code+yy_int,combo,C,2,True,False,77.4,360874,0.5,360840,78.91,193.32,78.28,False,105683,78.17,77.06,78.0,77.9,78.6,77.9,False,,0.0,False,False,,,,,False,False,
GLOBAL,prev1_bataiju_bin+shirushi_code_3,combo,C,2,True,True,77.4,176314,0.5,175390,79.76,130.41,79.15,True,52353,79.34,78.27,79.3,78.9,79.9,78.9,True,,-0.01,False,True,77.54,10.0,3.0,78.4,False,False,
KEIBAJO_SURFACE_01_芝,agari_shisu,numeric,C,1,False,False,77.4,9819,0.5,910,77.34,192.67,64.82,False,270,63.63,46.11,71.4,86.4,54.2,54.2,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_06_ダ,prev1_kyakushitsu,numeric,C,1,False,False,77.4,27707,0.5,27698,79.57,198.36,77.23,False,8009,77.96,73.82,77.9,71.5,84.5,71.5,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_03_ダ,prev1_keibajo,numeric,C,1,False,False,77.3,10312,0.5,10022,78.76,191.62,75.01,False,3018,80.14,73.51,78.5,81.0,80.9,78.5,False,,,False,False,,,,,False,False,
SURFACE_2_芝,chokyo_yajirushi_code+joken_class_code,combo,A,2,True,False,77.2,170977,0.5,170829,78.72,190.22,77.82,False,50476,77.75,76.16,78.0,77.6,77.7,77.6,False,,0.0,False,False,,,,,False,False,
GLOBAL,bac_jouken+chokyo_yajirushi_code,combo,C,2,True,False,77.2,360874,0.5,360840,78.91,193.32,78.28,False,105655,78.18,77.07,78.0,77.9,78.6,77.9,False,,0.0,False,False,,,,,False,False,
GLOBAL,moshoku_code+shirushi_code_6,combo,C,2,True,True,77.2,195216,0.5,194767,79.48,129.45,78.9,False,58481,79.42,78.41,79.8,78.6,79.9,78.6,False,,0.01,False,True,77.24,10.0,3.0,78.05,False,False,
KEIBAJO_SURFACE_03_ダ,ichi_shisu_juni,numeric,C,1,False,False,77.2,10869,0.5,10869,78.18,194.09,74.53,False,3276,79.86,73.39,76.8,81.6,81.1,76.8,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_07_芝,wakuban,numeric,C,1,False,False,77.2,17129,0.5,17129,77.79,188.42,74.97,False,5219,75.63,70.91,76.1,76.9,74.1,74.1,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_01_ダ,bac_tosu,numeric,C,1,False,False,77.2,6936,0.5,6803,83.2,211.89,78.16,False,2125,82.67,73.97,80.0,92.4,75.8,75.8,False,,,False,False,,,,,False,False,
GLOBAL,chokyo_yajirushi_code+joken_class_code,combo,C,2,True,False,77.1,360874,0.5,360840,78.91,193.32,78.28,False,105660,78.18,77.07,78.0,77.9,78.6,77.9,False,,0.0,False,False,,,,,False,False,
GLOBAL,kyori_tekisei+kyusha_hyoka_code,combo,C,2,True,False,77.1,355423,0.5,355300,78.96,193.06,78.33,False,100178,78.3,77.17,78.0,77.9,79.2,77.9,False,,0.0,False,False,,,,,False,False,
KEIBAJO_SURFACE_03_芝,barei,numeric,C,1,False,False,77.1,14090,0.5,13998,79.45,204.57,76.06,False,4378,77.67,71.93,77.1,74.4,81.3,74.4,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_05_芝,prev1_keibajo,numeric,C,1,False,False,77.0,20245,0.5,20063,77.78,179.51,75.29,False,5666,77.47,72.92,75.4,78.0,79.0,75.4,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_03_芝,taikei_dou,numeric,C,1,False,False,77.0,11999,0.5,11717,81.35,207.79,77.59,False,3664,80.14,73.71,79.0,74.8,84.2,74.8,False,,,False,False,,,,,False,False,
SURFACE_2_芝,bac_jouken+chokyo_yajirushi_code,combo,A,2,True,False,76.9,170977,0.5,170817,78.72,190.22,77.82,False,50472,77.75,76.17,78.0,77.6,77.7,77.6,False,,0.0,False,False,,,,,False,False,
SURFACE_2_芝,chokyo_yajirushi_code,numeric,B,1,False,False,76.9,170977,0.5,170965,78.68,190.2,77.78,False,50539,77.76,76.18,78.0,77.6,77.7,77.6,False,,,False,False,,,,,False,False,
KEIBAJO_SURFACE_10_ダ,futan_juryo,numeric,B,1,False,False,76.8,10096,0.5,9961,78.31,195.48,74.47,False,2910,80.76,73.78,82.0,77.2,84.5,77.2,False,,,False,False,,,,,False,False,
SURFACE_2_芝,chokyo_yajirushi_code+wakuban,combo,B,2,True,False,76.8,170977,0.5,170965,78.68,190.2,77.78,False,50539,77.76,76.18,78.1,77.7,77.7,77.7,False,,0.0,False,False,,,,,False,False,
KEIBAJO_SURFACE_03_芝,prev1_bataiju_bin,numeric,C,1,False,False,76.8,12283,0.5,12221,80.81,206.83,77.15,False,3782,79.38,73.08,77.6,76.6,83.9,76.6,False,,,False,False,,,,,False,False,
SURFACE_2_芝,chokyo_yajirushi_code+yy_int,combo,B,2,True,False,76.7,170977,0.5,170784,78.73,190.23,77.82,False,50539,77.76,76.18,78.0,77.6,77.7,77.6,False,,0.0,False,False,,,,,False,False,
