rank,source,segment,factor,factor_type,grade,mark,score_std,n_bins,edge_bins,avg_win_roi,avg_place_roi,best_bin_win_roi,best_bin_place_roi,total_samples
1244,phase1,SURFACE_2_ダ,yy_int,numeric,C,,0.366,9,0,78.6,78.2,85.1,81.5,34029
1245,phase1,KEIBAJO_SURFACE_01_ダ,yuso_kubun,numeric,C,,0.366,4,0,80.2,86.7,85.0,99.9,5660
1246,phase1,SURFACE_2_芝,bac_jouken,code,C,,0.363,6,0,77.9,77.2,83.1,79.5,43864
1247,phase1,GLOBAL,manken_shisu,numeric,C,,0.358,10,0,79.1,78.5,84.7,82.6,81154
1248,phase1,KEIBAJO_SURFACE_01_ダ,kyi_kyusha_rank,numeric,C,,0.357,6,0,80.0,80.2,87.7,93.0,5656
1249,phase1,KEIBAJO_SURFACE_03_ダ,bac_tosu,numeric,C,,0.354,3,0,90.4,81.5,95.1,83.8,9276
1250,phase1,GLOBAL,bataiju_change_bin,numeric,C,,0.351,3,0,78.0,78.5,82.4,79.8,74869
1251,phase1,SURFACE_2_ダ,gekiso_type,code,C,,0.342,6,0,75.6,79.4,80.5,90.9,13542
1252,phase1,GLOBAL,yuso_kubun,numeric,C,,0.341,4,0,78.1,80.0,82.5,84.3,81716
1253,phase1,KEIBAJO_SURFACE_04_芝,prev1_kyakushitsu,numeric,C,,0.34,3,0,74.5,76.5,79.3,78.4,13018
1254,phase1,GLOBAL,prev1_corner4_bin,code,C,,0.339,4,0,78.7,79.1,83.3,82.4,74896
1255,phase1,GLOBAL,kishu_kitai_rentai_ritsu,numeric,C,,0.337,10,0,79.0,78.4,83.0,85.2,81716
1256,phase1,SURFACE_2_芝,shutoku_shokin_ruikei,numeric,C,,0.337,5,0,79.7,77.5,84.0,79.4,43864
1257,phase1,GLOBAL,shirushi_code_2,numeric,C,,0.328,5,0,80.3,79.4,85.0,82.7,42679
1258,phase1,SURFACE_2_芝,bataiju_change_bin,numeric,C,,0.328,3,0,80.1,78.9,84.3,79.6,38683
1259,phase1,SURFACE_2_芝,wakuban,numeric,C,,0.326,7,0,77.9,78.2,82.7,81.7,43864
1260,phase1,KEIBAJO_SURFACE_01_ダ,omo_tekisei_code,numeric,C,,0.321,3,0,80.4,80.7,83.0,85.7,5474
1261,phase1,GLOBAL,kishu_kitai_tansho_ritsu,numeric,C,,0.32,10,0,78.7,78.2,86.1,83.1,81716
1262,phase1,GLOBAL,joho_shisu,numeric,C,,0.319,7,0,79.4,79.0,85.2,83.9,81716
1263,phase1,GLOBAL,barei,numeric,C,,0.314,4,0,80.3,78.9,85.0,80.2,81716
1264,phase1,GLOBAL,kyi_kyusha_rank,numeric,C,,0.312,6,0,79.3,78.1,82.9,79.4,81576
1265,phase1,SURFACE_2_ダ,babajotai_code_dirt,numeric,C,,0.31,3,0,77.1,77.1,79.9,78.6,34029
1266,phase1,SURFACE_2_ダ,shirushi_code_6,numeric,C,,0.304,5,0,80.1,79.1,83.1,82.8,18044
1267,phase1,GLOBAL,kishu_kitai_sanchakunai_ritsu,numeric,C,,0.302,10,0,78.8,78.5,83.4,83.3,81716
1268,phase1,GLOBAL,kijun_odds_tansho,numeric,C,,0.289,10,0,79.0,78.4,82.5,83.1,81716
1269,phase1,GLOBAL,joa_odds_shisu,numeric,C,,0.289,10,0,79.0,78.4,82.5,83.1,81716
1270,phase1,SURFACE_2_芝,taikei_dou,numeric,C,,0.284,4,0,78.8,78.6,82.7,81.1,37645
1271,phase1,GLOBAL,prev1_kyakushitsu,numeric,C,,0.282,4,0,78.8,77.9,82.7,81.5,74896
1272,phase1,SURFACE_2_ダ,pace_yoso,code,C,,0.281,3,0,80.7,80.1,84.7,84.6,34029
1273,phase1,KEIBAJO_SURFACE_03_芝,kyi_kyusha_rank,numeric,C,,0.279,6,0,82.3,78.8,87.4,84.6,12210
1274,phase1,GLOBAL,yy_int,numeric,C,,0.278,9,0,79.2,78.7,84.8,80.7,81716
1275,phase1,KEIBAJO_SURFACE_03_ダ,babajotai_heavy,code,C,,0.276,3,0,86.7,80.4,89.8,81.7,9276
1276,phase1,GLOBAL,ninki_shisu,numeric,C,,0.275,10,0,79.0,78.5,85.5,84.1,81716
1277,phase1,GLOBAL,pace_yoso,code,C,,0.271,3,0,78.1,78.0,80.8,78.4,77893
1278,phase1,KEIBAJO_SURFACE_04_ダ,babajotai_heavy,code,C,,0.271,3,0,73.4,75.8,75.5,76.6,11901
1279,phase1,GLOBAL,gekiso_shisu,numeric,C,,0.269,10,0,78.9,78.4,83.3,81.7,81716
1280,phase1,GLOBAL,shirushi_code_3,numeric,C,,0.265,5,0,77.7,78.0,81.5,82.2,43015
1281,phase1,SURFACE_2_芝,prev1_kyakushitsu,numeric,C,,0.26,3,0,78.1,78.6,81.5,81.0,38702
1282,phase1,SURFACE_2_芝,joken_class_code,numeric,C,,0.251,4,0,78.3,77.0,81.8,79.7,43864
1283,phase1,SURFACE_2_芝,kakutoku_shokin_ruikei,numeric,C,,0.248,8,0,78.4,78.6,83.7,82.5,43864
1284,phase1,SURFACE_2_芝,yuso_kubun,numeric,C,,0.242,4,0,78.6,79.8,81.6,84.2,43864
1285,phase1,SURFACE_2_ダ,babajotai_heavy,code,C,,0.233,3,0,77.8,77.8,80.3,78.3,34029
1286,phase1,SURFACE_2_芝,joa_ls_shisu,numeric,C,,0.233,4,0,78.5,78.9,81.0,83.3,43864
1287,phase1,KEIBAJO_SURFACE_04_芝,babajotai_heavy,code,C,,0.23,3,0,77.3,78.1,79.9,83.1,14769
1288,phase1,KEIBAJO_SURFACE_02_ダ,babajotai_heavy,code,C,,0.228,3,0,72.9,75.1,76.1,77.3,4335
1289,phase1,GLOBAL,wakuban,numeric,C,,0.224,7,0,78.8,78.4,81.4,81.8,81716
1290,phase1,SURFACE_2_芝,track_code,numeric,C,,0.218,3,0,76.8,77.7,79.8,78.9,43864
1291,phase1,GLOBAL,shirushi_code_6,numeric,C,,0.215,5,0,77.1,78.2,80.9,82.5,43074
1292,phase1,KEIBAJO_SURFACE_04_芝,joa_ls_shisu,numeric,C,,0.215,4,0,75.3,77.0,78.4,82.4,14769
1293,phase1,KEIBAJO_SURFACE_04_ダ,bac_shubetsu,numeric,C,,0.213,3,0,74.5,76.4,77.0,78.2,11901
1294,phase1,SURFACE_2_芝,bac_juryo_shubetsu_code,numeric,C,,0.213,3,0,78.0,78.2,80.9,78.6,43864
1295,phase1,SURFACE_2_芝,prev1_corner4_bin,code,C,,0.212,4,0,78.1,78.9,80.2,80.2,38702
1296,phase1,GLOBAL,babajotai_code_dirt,numeric,C,,0.201,3,0,77.5,77.9,79.3,78.5,81716
1297,phase1,SURFACE_2_芝,bac_tosu,numeric,C,,0.2,5,0,77.8,78.2,79.6,79.7,43864
1298,phase1,KEIBAJO_SURFACE_04_芝,bataiju_change_bin,numeric,C,,0.195,3,0,74.0,78.7,76.1,83.9,13016
1299,phase1,SURFACE_2_芝,tenkai_kigo_code,numeric,C,,0.193,3,0,78.7,78.0,81.4,80.5,43864
1300,phase1,KEIBAJO_SURFACE_04_芝,bac_juryo_shubetsu_code,numeric,C,,0.192,3,0,76.4,77.0,79.0,78.5,14769
1301,phase1,GLOBAL,kijun_odds_fukusho,numeric,C,,0.182,10,0,79.0,78.4,81.8,83.5,81716
1302,phase1,GLOBAL,tenkai_kigo_code,numeric,C,,0.172,3,0,78.2,77.2,80.2,80.9,77893
1303,phase1,GLOBAL,bac_tosu,numeric,C,,0.171,7,0,78.6,78.3,80.7,79.7,81716
1304,phase1,SURFACE_2_芝,bac_shubetsu,numeric,C,,0.169,3,0,78.0,79.4,80.3,82.5,43864
1305,phase1,KEIBAJO_SURFACE_05_ダ,omo_tekisei_code,numeric,C,,0.168,3,0,75.6,78.3,77.2,89.5,2770
1306,phase1,KEIBAJO_SURFACE_03_芝,bac_shubetsu,numeric,C,,0.167,3,0,82.4,81.1,84.7,87.2,12217
1307,phase1,SURFACE_2_ダ,omo_tekisei_code,numeric,C,,0.163,3,0,79.1,78.5,80.3,80.3,32532
1308,phase1,KEIBAJO_SURFACE_05_芝,bac_shubetsu,numeric,C,,0.162,3,0,70.2,79.1,71.6,81.2,2355
1309,phase1,SURFACE_2_ダ,joken_class_code,numeric,C,,0.159,3,0,80.4,79.3,82.4,81.0,34029
1310,phase1,GLOBAL,joa_ls_shisu,numeric,C,,0.128,4,0,78.5,79.2,80.3,81.3,81716
1311,phase1,GLOBAL,omo_tekisei_code,numeric,C,,0.119,3,0,78.5,78.3,80.2,80.8,75371
1312,phase1,GLOBAL,joken_class_code,numeric,C,,0.113,3,0,79.2,78.3,80.7,78.9,81716
1313,phase1,GLOBAL,babajotai_heavy,code,C,,0.096,3,0,79.3,78.8,80.6,80.2,81716
1314,phase1,KEIBAJO_SURFACE_02_ダ,kyori_tekisei,numeric,C,,0.092,3,0,73.9,75.1,74.6,77.7,4265
1315,phase1,KEIBAJO_SURFACE_03_ダ,babajotai_code_dirt,numeric,C,,0.071,3,0,87.7,77.7,88.7,81.4,9276
1316,phase1,KEIBAJO_SURFACE_04_芝,bac_shubetsu,numeric,C,,0.0,3,0,75.5,77.7,75.5,79.4,14769
