rank,source,segment,factor,factor_type,grade,mark,score_std,n_bins,edge_bins,avg_win_roi,avg_place_roi,best_bin_win_roi,best_bin_place_roi,total_samples
764,phase2,SURFACE_2_ダ,kijun_ninkijun_tansho+yoso_juni,combo,A,★★,3.931,246,39,78.2,77.5,334.6,154.2,177971
765,phase2,SURFACE_2_芝,class_code+kishu_minarai_code,combo,A,★★,3.93,31,5,72.4,73.0,211.3,111.9,17357
766,phase2,SURFACE_2_芝,kishu_minarai_code+prev1_bataiju_bin,combo,A,★★,3.929,35,6,73.7,70.9,182.6,95.5,17361
767,phase2,GLOBAL,class_code+kijun_ninkijun_tansho,combo,A,★★,3.928,367,48,75.0,77.6,394.6,195.1,325200
768,phase2,SURFACE_2_ダ,prev1_keibajo+yy_int,combo,A,★★,3.927,158,21,72.0,77.8,317.7,210.3,164860
769,phase2,GLOBAL,kyakushitsu+tenko_code,combo,A,★★,3.922,27,2,81.4,79.8,225.1,131.8,360852
770,phase2,SURFACE_2_ダ,manken_shirushi+manken_shisu,combo,A,★★,3.922,308,54,78.7,79.2,438.9,140.0,111609
771,phase2,GLOBAL,class_code+kijun_ninkijun_fukusho,combo,A,★★,3.918,366,47,74.9,77.9,394.6,195.1,325200
772,phase2,GLOBAL,kyi_kyusha_rank+kyori_tekisei,combo,A,★★,3.918,46,7,87.5,77.6,235.5,130.1,355030
773,phase2,GLOBAL,moshoku_code+uma_deokure_ritsu,combo,A,★★,3.914,336,49,73.0,78.5,377.6,161.4,325149
774,phase2,GLOBAL,hobokusaki_rank+rotation,combo,A,★★,3.913,196,28,72.9,73.2,337.7,151.5,310166
775,phase2,SURFACE_2_芝,kishu_minarai_code+sanchimei,combo,A,★★,3.913,53,12,75.9,71.6,192.3,138.6,20377
776,phase2,SURFACE_2_ダ,hizume_code+prev1_kyakushitsu,combo,A,★★,3.912,76,11,80.7,79.5,351.9,110.2,163517
777,phase2,GLOBAL,prev1_corner4+prev3_chakujun,combo,A,★★,3.912,305,50,78.5,79.5,343.4,169.7,269565
778,phase2,SURFACE_2_ダ,sanchimei+umaban_clean,combo,A,★★,3.91,213,39,77.6,76.7,310.1,189.2,177970
779,phase2,SURFACE_2_ダ,kyori_tekisei+rotation,combo,A,★★,3.908,169,35,73.9,74.1,248.8,134.1,161523
780,phase2,SURFACE_2_ダ,prev1_bataiju_bin+yoso_juni,combo,A,★★,3.908,135,21,78.9,76.7,287.4,153.6,164807
781,phase2,SURFACE_2_芝,bac_tosu+prev3_chakujun,combo,A,★★,3.907,196,33,79.8,80.0,313.1,169.6,120239
782,phase2,SURFACE_2_芝,bataiju_change_bin+prev2_chakujun,combo,A,★★,3.907,81,13,82.7,83.6,312.9,154.7,132862
783,phase2,SURFACE_2_芝,kishu_rank+prev3_chakujun,combo,A,★★,3.905,88,14,78.3,76.7,313.7,130.5,120067
784,phase2,SURFACE_2_ダ,bac_tosu+class_code,combo,A,★★,3.902,133,18,76.3,77.2,315.1,172.3,164810
785,phase2,SURFACE_2_ダ,moshoku_code+prev2_chakujun,combo,A,★★,3.901,103,9,74.9,80.3,342.2,133.6,151215
786,phase2,SURFACE_2_ダ,kyori_tekisei+prev3_chakujun,combo,A,★★,3.9,89,14,81.3,78.7,243.4,130.9,135525
787,phase2,SURFACE_2_ダ,prev1_corner4+prev1_keibajo,combo,A,★★,3.9,207,32,76.1,79.1,360.9,201.0,164860
788,phase2,SURFACE_2_ダ,prev1_kyakushitsu+uma_deokure_ritsu,combo,A,★★,3.895,228,32,72.4,78.5,243.7,161.3,164743
789,phase2,SURFACE_2_ダ,shirushi_code_1+taikei_dou,combo,A,★★,3.892,117,17,80.2,80.3,380.1,137.3,99507
790,phase2,SURFACE_2_芝,prev1_keibajo+prev2_chakujun,combo,A,★★,3.891,178,35,80.6,79.8,404.6,137.0,133011
791,phase2,SURFACE_2_芝,kyori_tekisei+rotation,combo,A,★★,3.89,168,31,77.3,75.2,223.3,140.0,146629
792,phase2,SURFACE_2_芝,bac_tosu+kishu_minarai_code,combo,A,★★,3.888,54,11,75.7,69.3,170.6,102.5,20377
793,phase2,GLOBAL,kyori_tekisei+prev1_keibajo,combo,A,★★,3.888,103,14,71.4,75.7,197.2,148.6,320023
794,phase2,SURFACE_2_芝,barei+taikei_dou,combo,A,★★,3.88,102,12,70.4,76.6,276.8,160.0,145314
795,phase2,SURFACE_2_ダ,kyi_kyusha_rank+taikei_dou,combo,A,★★,3.88,129,26,83.8,77.9,242.1,153.9,161380
796,phase2,GLOBAL,prev1_keibajo+prev3_chakujun,combo,A,★★,3.88,224,27,75.5,76.3,298.7,144.1,269565
797,phase2,SURFACE_2_芝,kijun_ninkijun_fukusho+shirushi_code_1,combo,A,★★,3.879,87,15,80.8,80.5,246.0,132.2,106727
798,phase2,SURFACE_2_芝,sanchimei+yy_int,combo,A,★★,3.877,173,27,80.0,78.7,347.2,161.2,170976
799,phase2,SURFACE_2_ダ,kijun_ninkijun_fukusho+yoso_juni,combo,A,★★,3.874,245,36,78.4,77.5,334.6,154.2,177971
800,phase2,SURFACE_2_ダ,barei+prev3_chakujun,combo,A,★★,3.873,113,13,72.9,76.0,249.8,176.4,137407
801,phase2,SURFACE_2_ダ,prev1_keibajo+wakuban,combo,A,★★,3.871,143,15,66.6,75.9,251.7,177.4,164860
802,phase2,SURFACE_2_芝,hobokusaki_rank+prev3_chakujun,combo,A,★★,3.869,88,16,83.6,80.6,255.9,164.5,115268
803,phase2,SURFACE_2_ダ,kyakushitsu+manken_shisu,combo,A,★★,3.868,323,56,77.7,77.0,307.6,199.2,174722
804,phase2,SURFACE_2_芝,hobokusaki_rank+rotation,combo,A,★★,3.867,159,27,75.4,75.1,290.8,175.3,141902
805,phase2,SURFACE_2_芝,bac_tosu+sanchimei,combo,A,★★,3.863,191,34,75.6,77.7,266.5,204.5,170976
806,phase2,SURFACE_2_芝,barei+kyi_kyusha_rank,combo,A,★★,3.861,55,7,82.8,76.7,276.7,168.6,170683
807,phase2,GLOBAL,joken_class_code+prev1_keibajo,combo,A,★★,3.861,90,10,76.3,81.1,280.8,153.0,325448
808,phase2,GLOBAL,kijun_ninkijun_fukusho+wakuban,combo,A,★★,3.86,141,21,82.1,79.9,320.4,182.3,360874
809,phase2,SURFACE_2_芝,babajotai_heavy+prev1_keibajo,combo,A,★★,3.857,44,7,78.3,84.3,238.1,180.3,148662
810,phase2,SURFACE_2_ダ,gekiso_type+shirushi_code_3,combo,A,★★,3.857,28,3,75.1,82.3,203.4,160.3,23192
811,phase2,GLOBAL,joken_class_code+nyukyu_nannichimae,combo,A,★★,3.851,231,39,78.8,76.3,333.3,181.3,194251
812,phase2,SURFACE_2_ダ,kyori+wakuban,combo,A,★★,3.85,103,13,81.6,78.9,360.1,128.1,177971
813,phase2,GLOBAL,kijun_ninkijun_tansho+wakuban,combo,A,★★,3.848,141,22,82.2,79.9,318.3,182.3,360874
814,phase2,SURFACE_2_ダ,kijun_ninkijun_fukusho+manken_shirushi,combo,A,★★,3.846,125,19,78.9,81.5,230.3,180.5,111609
815,phase2,SURFACE_2_ダ,kyakushitsu+uma_deokure_ritsu,combo,A,★★,3.846,223,34,74.9,79.9,370.6,184.3,164778
816,phase2,GLOBAL,prev2_chakujun+wakuban,combo,A,★★,3.843,144,15,82.2,79.7,460.9,166.0,296151
817,phase2,GLOBAL,kijun_ninkijun_fukusho+kishu_minarai_code,combo,A,★★,3.84,78,13,80.1,76.2,239.7,144.4,53727
818,phase2,GLOBAL,hobokusaki_rank+kyori,combo,A,★★,3.839,174,32,76.0,78.9,310.0,217.6,342345
819,phase2,SURFACE_2_ダ,kijun_ninkijun_tansho+umaban_clean,combo,A,★★,3.838,256,45,80.6,79.4,411.8,209.0,177971
820,phase2,SURFACE_2_芝,kyori_tekisei+manken_shisu,combo,A,★★,3.838,289,59,78.8,78.8,288.7,240.1,166215
821,phase2,SURFACE_2_芝,chokyo_yajirushi_code+kishu_minarai_code,combo,A,★★,3.837,16,4,71.4,75.7,154.4,108.9,20377
822,phase2,SURFACE_2_芝,joken_class_code+taikei_dou,combo,A,★★,3.836,94,11,73.9,78.5,269.5,146.4,145314
823,phase2,GLOBAL,class_code+kyi_kyusha_rank,combo,A,★★,3.835,216,28,79.1,78.6,454.0,134.3,324992
824,phase2,SURFACE_2_ダ,hizume_code+manken_shirushi,combo,A,★★,3.835,144,22,78.1,81.7,353.1,154.3,103780
825,phase2,GLOBAL,kishu_minarai_code+prev2_chakujun,combo,A,★★,3.834,82,17,77.7,75.5,180.9,114.8,43820
826,phase2,SURFACE_2_ダ,kijun_ninkijun_fukusho+umaban_clean,combo,A,★★,3.833,256,44,80.5,79.4,411.8,206.6,177971
827,phase2,SURFACE_2_芝,kijun_ninkijun_tansho+shirushi_code_1,combo,A,★★,3.831,87,15,80.7,80.6,241.0,137.1,106727
828,phase2,SURFACE_2_ダ,kyori+moshoku_code,combo,A,★★,3.831,78,12,79.3,79.6,260.1,120.1,177971
829,phase2,SURFACE_2_ダ,kijun_ninkijun_tansho+manken_shirushi,combo,A,★★,3.829,125,19,78.9,81.5,230.3,180.5,111609
830,phase2,SURFACE_2_ダ,kyusha_hyoka_code+prev3_chakujun,combo,A,★★,3.828,61,9,77.7,78.6,200.4,125.3,137407
831,phase2,GLOBAL,kyi_kyusha_rank+prev1_bataiju_bin,combo,A,★★,3.827,75,10,84.0,78.5,272.2,124.2,324871
832,phase2,SURFACE_2_ダ,bataiju_change_bin+prev1_kyakushitsu,combo,A,★★,3.826,27,4,81.9,79.6,207.0,120.2,164807
833,phase2,SURFACE_2_芝,kyi_kyusha_rank+kyori_tekisei,combo,A,★★,3.826,44,7,86.7,76.9,263.8,115.4,168626
834,phase2,SURFACE_2_ダ,shirushi_code_2+taikei_tomo,combo,A,★★,3.819,149,21,79.4,80.6,408.7,118.6,82876
835,phase2,SURFACE_2_ダ,class_code+kyori_tekisei,combo,A,★★,3.818,90,13,79.8,78.4,224.9,131.5,161434
836,phase2,SURFACE_2_芝,kyori_tekisei+yy_int,combo,A,★★,3.818,59,5,82.8,78.2,311.9,104.3,168917
837,phase2,GLOBAL,kyi_kyusha_rank+prev3_chakujun,combo,A,★★,3.817,133,18,84.7,81.2,301.0,179.2,269224
838,phase2,GLOBAL,kyori+prev1_bataiju_bin,combo,A,★★,3.817,231,31,74.4,79.1,324.5,187.5,325243
839,phase2,GLOBAL,bac_jouken+prev1_keibajo,combo,A,★★,3.811,90,9,75.7,81.1,283.0,157.0,325448
840,phase2,SURFACE_2_芝,kyori_tekisei+umaban_clean,combo,A,★★,3.806,99,17,83.7,77.2,361.0,128.2,168917
841,phase2,GLOBAL,kijun_ninkijun_tansho+kishu_minarai_code,combo,A,★★,3.805,78,15,80.1,76.2,239.7,144.4,53727
842,phase2,SURFACE_2_ダ,prev1_kyakushitsu+sanchimei,combo,A,★★,3.805,85,11,74.8,76.4,203.5,135.0,164860
843,phase2,SURFACE_2_ダ,prev1_chakujun+prev2_chakujun,combo,A,★★,3.803,256,41,80.3,78.6,362.5,144.8,151215
844,phase2,GLOBAL,prev1_corner4+taikei_tomo,combo,A,★★,3.797,420,72,77.4,77.3,278.7,145.2,307358
845,phase2,SURFACE_2_芝,barei+prev1_chakujun,combo,A,★★,3.794,117,22,81.7,78.8,259.2,192.0,148662
846,phase2,SURFACE_2_芝,kyori+prev3_chakujun,combo,A,★★,3.794,183,31,78.3,77.6,277.0,148.3,120239
847,phase2,SURFACE_2_芝,barei+bataiju_change_bin,combo,A,★★,3.792,40,5,72.0,78.2,194.4,169.5,148513
848,phase2,SURFACE_2_芝,prev1_bataiju_bin+wakuban,combo,A,★★,3.792,72,10,80.0,77.4,321.7,140.6,148513
849,phase2,SURFACE_2_ダ,barei+hizume_code,combo,A,★★,3.791,111,16,77.2,78.6,225.4,128.3,163584
850,phase2,SURFACE_2_ダ,kyori_tekisei+sanchimei,combo,A,★★,3.79,99,12,75.8,77.2,241.8,154.1,174588
851,phase2,SURFACE_2_ダ,joken_class_code+kyi_kyusha_rank,combo,A,★★,3.789,38,2,86.1,79.2,281.9,122.8,177873
852,phase2,GLOBAL,kyori+manken_shirushi,combo,A,★★,3.787,203,42,78.8,80.1,288.7,159.4,227411
853,phase2,GLOBAL,prev3_chakujun+taikei_tomo,combo,A,★★,3.787,393,73,78.6,78.4,344.5,159.4,262341
854,phase2,GLOBAL,uma_deokure_ritsu+yy_int,combo,A,★★,3.786,589,96,75.1,78.2,351.5,163.3,325149
855,phase2,GLOBAL,gekiso_type+moshoku_code,combo,A,★★,3.784,40,5,75.8,77.0,248.7,133.5,141643
856,phase2,SURFACE_2_ダ,babajotai_heavy+uma_deokure_ritsu,combo,A,★★,3.781,188,30,72.5,79.6,301.3,196.2,164780
857,phase2,SURFACE_2_芝,barei+manken_shirushi,combo,A,★★,3.78,56,6,80.0,79.4,291.9,192.3,108336
858,phase2,SURFACE_2_芝,kyori+prev2_chakujun,combo,A,★★,3.78,185,33,78.5,79.6,279.7,179.3,133011
859,phase2,SURFACE_2_ダ,kyusha_hyoka_code+tenko_code,combo,A,★★,3.78,18,2,79.7,77.8,212.0,118.3,177971
860,phase2,GLOBAL,gekiso_type+prev2_chakujun,combo,A,★★,3.777,108,19,78.6,80.5,287.6,132.7,118651
861,phase2,GLOBAL,hizume_code+prev2_chakujun,combo,A,★★,3.77,290,42,78.0,81.0,274.1,176.8,295047
862,phase2,SURFACE_2_芝,prev3_chakujun+umaban_clean,combo,A,★★,3.769,296,66,79.1,80.0,231.5,191.1,120239
863,phase2,SURFACE_2_ダ,kyusha_hyoka_code+prev2_chakujun,combo,A,★★,3.764,58,9,80.4,79.6,202.6,133.3,151215
864,phase2,GLOBAL,chokyo_yajirushi_code+hizume_code,combo,A,★★,3.76,73,10,81.4,81.9,337.1,139.9,322746
865,phase2,GLOBAL,class_code+prev2_chakujun,combo,A,★★,3.76,418,68,77.1,79.4,400.3,180.5,295811
866,phase2,GLOBAL,bataiju_change_bin+umaban_clean,combo,A,★★,3.759,97,11,77.5,78.8,309.8,147.0,325243
867,phase2,GLOBAL,manken_shisu+shirushi_code_1,combo,A,★★,3.757,483,59,79.6,79.7,575.0,156.4,219403
868,phase2,SURFACE_2_ダ,moshoku_code+prev1_corner4,combo,A,★★,3.757,107,13,72.6,78.0,277.1,138.4,164860
869,phase2,SURFACE_2_ダ,kyori_tekisei+taikei_tomo,combo,A,★★,3.756,129,20,79.8,77.5,294.9,165.1,152249
870,phase2,SURFACE_2_ダ,prev1_bataiju_bin+prev1_corner4,combo,A,★★,3.756,142,21,75.5,75.8,257.7,131.8,164807
871,phase2,SURFACE_2_ダ,shirushi_code_2+taikei_dou,combo,A,★★,3.756,102,18,81.4,81.2,325.6,118.9,85704
872,phase2,SURFACE_2_ダ,class_code+kishu_minarai_code,combo,A,★★,3.754,38,6,77.3,78.8,216.3,137.4,30854
873,phase2,SURFACE_2_芝,prev1_keibajo+prev3_chakujun,combo,A,★★,3.753,180,36,81.5,79.0,282.1,154.2,120239
874,phase2,SURFACE_2_芝,kijun_ninkijun_tansho+kyakushitsu,combo,A,★★,3.752,89,11,82.7,78.2,341.5,129.7,170965
875,phase2,SURFACE_2_ダ,babajotai_heavy+rotation,combo,A,★★,3.75,120,16,69.4,75.6,277.3,163.2,164898
876,phase2,GLOBAL,bac_jouken+prev2_chakujun,combo,A,★★,3.75,90,11,84.7,80.0,377.4,139.7,296151
877,phase2,SURFACE_2_芝,nyukyu_nannichimae+shirushi_code_2,combo,A,★★,3.749,231,48,82.3,80.9,298.4,156.1,47647
878,phase2,GLOBAL,shirushi_code_1+uma_deokure_ritsu,combo,A,★★,3.748,402,54,75.0,78.6,416.4,179.3,202464
879,phase2,SURFACE_2_ダ,kyori_tekisei+manken_shisu,combo,A,★★,3.746,286,48,77.6,76.6,254.6,121.2,171350
880,phase2,SURFACE_2_ダ,kyakushitsu+rotation,combo,A,★★,3.745,153,28,75.5,75.6,210.4,200.3,164895
881,phase2,SURFACE_2_芝,kijun_ninkijun_fukusho+kyakushitsu,combo,A,★★,3.744,89,12,82.6,78.2,341.5,129.7,170965
882,phase2,SURFACE_2_ダ,hobokusaki_rank+prev1_keibajo,combo,A,★★,3.739,91,9,67.6,78.7,224.0,156.3,156881
883,phase2,SURFACE_2_ダ,shirushi_code_3+uma_deokure_ritsu,combo,A,★★,3.739,270,42,76.3,79.1,271.6,138.6,88273
884,phase2,SURFACE_2_ダ,prev1_keibajo+prev3_chakujun,combo,A,★★,3.737,199,32,75.4,78.3,302.7,178.2,137407
885,phase2,SURFACE_2_ダ,kishu_minarai_code+kyakushitsu,combo,A,★★,3.733,25,2,78.7,74.5,224.8,87.8,33020
886,phase2,GLOBAL,joken_class_code+prev2_chakujun,combo,A,★★,3.73,90,12,85.1,79.9,371.9,130.6,296151
887,phase2,SURFACE_2_芝,manken_shirushi+taikei_tomo,combo,A,★★,3.73,192,35,80.6,79.2,253.0,143.0,89109
888,phase2,GLOBAL,prev1_corner4+prev1_kyakushitsu,combo,A,★★,3.73,40,3,80.7,80.5,278.3,196.8,325448
889,phase2,SURFACE_2_ダ,chokyo_yajirushi_code+prev3_chakujun,combo,A,★★,3.729,66,12,78.0,80.6,199.8,139.4,137407
890,phase2,GLOBAL,kishu_minarai_code+prev1_chakujun,combo,A,★★,3.728,85,14,76.2,73.2,214.3,170.7,48543
891,phase2,SURFACE_2_芝,shirushi_code_2+uma_deokure_ritsu,combo,A,★★,3.727,275,43,74.7,77.2,299.1,146.3,80478
892,phase2,SURFACE_2_ダ,kishu_rank+prev2_chakujun,combo,A,★★,3.726,88,11,81.1,77.9,235.5,140.5,151103
893,phase2,SURFACE_2_芝,kishu_shisu+prev1_corner4_bin,combo,A,★★,3.724,145,4,80.4,81.3,475.3,127.5,148662
894,phase2,SURFACE_2_芝,prev1_bataiju_bin+yoso_juni,combo,A,★★,3.724,150,27,74.4,74.8,235.3,117.3,148513
895,phase2,SURFACE_2_芝,hizume_code+kyi_kyusha_rank,combo,A,★★,3.722,124,23,79.5,78.7,291.2,136.7,147145
896,phase2,SURFACE_2_ダ,kyori_tekisei+uma_deokure_ritsu,combo,A,★★,3.718,247,37,71.5,78.3,281.1,143.8,161406
897,phase2,SURFACE_2_ダ,bataiju_change_bin+prev1_corner4_bin,combo,A,★★,3.714,27,4,78.3,79.7,169.3,118.6,164807
898,phase2,SURFACE_2_ダ,kishu_rank+sanchimei,combo,A,★★,3.712,99,11,70.6,74.0,222.3,132.6,177852
899,phase2,SURFACE_2_ダ,joken_class_code+sanchimei,combo,A,★★,3.71,94,14,78.0,75.4,209.7,135.1,177970
900,phase2,GLOBAL,kishu_rank+prev1_keibajo,combo,A,★★,3.71,98,12,70.8,78.8,221.6,246.7,325154
901,phase2,SURFACE_2_芝,chokyo_yajirushi_code+prev1_chakujun,combo,A,★★,3.706,63,10,76.7,78.8,191.4,111.4,148662
902,phase2,GLOBAL,kyusha_hyoka_code+manken_shisu,combo,A,★★,3.699,246,29,77.2,77.4,265.5,191.6,354743
903,phase2,SURFACE_2_ダ,prev1_keibajo+umaban_clean,combo,A,★★,3.699,193,21,77.2,77.9,280.4,187.2,164860
904,phase2,SURFACE_2_芝,kishu_minarai_code+kyori,combo,A,★★,3.697,42,10,79.6,77.2,211.0,120.7,20377
905,phase2,SURFACE_2_ダ,prev1_chakujun+yoso_juni,combo,A,★★,3.694,261,48,77.3,79.1,277.0,281.1,164860
906,phase2,SURFACE_2_芝,manken_shisu+yy_int,combo,A,★★,3.689,634,130,79.4,77.3,249.7,159.6,168275
907,phase2,GLOBAL,kishu_minarai_code+prev1_keibajo,combo,A,★★,3.687,62,11,69.9,70.6,200.4,152.9,48543
908,phase2,SURFACE_2_芝,bataiju_change_bin+tenko_code,combo,A,★★,3.685,27,4,77.6,83.1,197.7,170.4,148513
909,phase2,SURFACE_2_芝,taikei_tomo+tenko_code,combo,A,★★,3.683,101,16,82.1,81.3,262.4,161.9,139970
910,phase2,GLOBAL,kyori_tekisei+taikei_tomo,combo,A,★★,3.682,145,27,83.6,79.4,327.6,188.1,302011
911,phase2,SURFACE_2_ダ,taikei_dou+tenko_code,combo,A,★★,3.68,77,11,76.0,77.0,252.8,147.2,161457
912,phase2,SURFACE_2_芝,class_code+prev1_corner4,combo,A,★★,3.679,272,50,75.3,76.0,251.7,161.0,148432
913,phase2,GLOBAL,kyakushitsu+prev1_keibajo,combo,A,★★,3.676,90,11,70.7,77.5,180.8,143.4,325447
914,phase2,SURFACE_2_ダ,prev3_chakujun+yoso_juni,combo,A,★★,3.676,256,46,79.5,79.9,320.1,240.4,137407
915,phase2,GLOBAL,moshoku_code+yoso_juni,combo,A,★★,3.675,118,11,72.8,77.4,252.1,113.7,360874
916,phase2,SURFACE_2_芝,kyori_tekisei+taikei_tomo,combo,A,★★,3.674,127,28,83.0,80.5,269.9,273.1,137915
917,phase2,GLOBAL,manken_shisu+wakuban,combo,A,★★,3.674,596,105,78.0,78.1,406.0,205.3,354743
918,phase2,GLOBAL,prev1_chakujun+prev1_keibajo,combo,A,★★,3.674,228,29,77.0,80.7,314.2,209.9,325448
919,phase2,GLOBAL,kishu_minarai_code+prev1_bataiju_bin,combo,A,★★,3.673,43,4,68.3,72.5,158.5,132.6,48542
920,phase2,SURFACE_2_芝,kyori+umaban_clean,combo,A,★★,3.673,190,20,76.6,77.0,431.4,145.1,170977
921,phase2,SURFACE_2_ダ,bac_tosu+kyusha_hyoka_code,combo,A,★★,3.671,35,3,78.0,78.4,256.2,137.3,177971
922,phase2,SURFACE_2_芝,hizume_code+manken_shirushi,combo,A,★★,3.67,134,21,77.9,78.9,217.8,127.8,93934
923,phase2,SURFACE_2_芝,barei+class_code,combo,A,★★,3.668,109,15,71.1,73.2,202.3,158.2,148472
924,phase2,SURFACE_2_芝,class_code+yoso_juni,combo,A,★★,3.667,268,47,76.5,76.3,235.6,151.4,148472
925,phase2,SURFACE_2_芝,kyakushitsu+manken_shisu,combo,A,★★,3.665,318,61,77.9,76.7,302.2,154.9,168263
926,phase2,SURFACE_2_ダ,chokyo_yajirushi_code+rotation,combo,A,★★,3.664,120,18,72.4,74.3,247.0,131.7,164898
927,phase2,SURFACE_2_芝,nyukyu_nannichimae+prev1_kyakushitsu,combo,A,★★,3.662,147,27,80.6,78.4,232.3,130.2,76624
928,phase2,SURFACE_2_ダ,prev1_bataiju_bin+wakuban,combo,A,★★,3.66,79,12,78.7,76.1,285.8,128.7,164807
929,phase2,SURFACE_2_芝,kyori_tekisei+prev1_chakujun,combo,A,★★,3.659,93,17,86.0,78.7,252.2,113.0,146616
930,phase2,SURFACE_2_ダ,bataiju_change_bin+taikei_tomo,combo,A,★★,3.652,120,16,75.2,77.5,282.3,166.9,155517
931,phase2,SURFACE_2_ダ,barei+kyi_kyusha_rank,combo,A,★★,3.646,53,5,76.7,77.9,273.5,166.4,177873
932,phase2,SURFACE_2_芝,kyi_kyusha_rank+manken_shisu,combo,A,★★,3.643,461,96,78.1,77.4,268.7,248.4,167983
933,phase2,SURFACE_2_ダ,moshoku_code+yoso_juni,combo,A,★★,3.641,102,7,74.2,76.7,347.4,125.5,177971
934,phase2,SURFACE_2_ダ,hizume_code+kishu_rank,combo,A,★★,3.64,91,11,77.0,78.7,297.4,132.0,163473
935,phase2,SURFACE_2_芝,kyusha_hyoka_code+prev1_keibajo,combo,A,★★,3.638,53,8,74.8,78.9,199.4,152.0,148662
936,phase2,SURFACE_2_ダ,hizume_code+yy_int,combo,A,★★,3.637,182,28,79.8,80.4,251.3,159.7,163584
937,phase2,SURFACE_2_芝,taikei_dou+tenko_code,combo,A,★★,3.637,74,11,79.2,78.6,271.0,125.3,145314
938,phase2,SURFACE_2_ダ,kijun_ninkijun_tansho+shirushi_code_5,combo,A,★★,3.633,78,9,73.9,77.5,255.1,127.5,93871
939,phase2,SURFACE_2_ダ,hizume_code+wakuban,combo,A,★★,3.632,144,21,79.8,80.2,311.6,128.7,163584
940,phase2,SURFACE_2_ダ,prev1_corner4_bin+tenko_code,combo,A,★★,3.631,20,2,80.4,81.1,210.3,128.4,164860
941,phase2,SURFACE_2_ダ,gekiso_type+kishu_shisu,combo,A,★★,3.63,75,8,75.7,78.8,289.1,161.0,68848
942,phase2,SURFACE_2_ダ,nyukyu_nannichimae+prev1_kyakushitsu,combo,A,★★,3.63,151,33,77.9,77.3,231.3,145.6,75761
943,phase2,GLOBAL,prev1_keibajo+tenko_code,combo,A,★★,3.629,80,11,73.3,81.0,184.9,256.8,325448
944,phase2,GLOBAL,prev1_bataiju_bin+taikei_tomo,combo,A,★★,3.627,204,35,78.8,77.3,261.4,143.2,307176
945,phase2,GLOBAL,bac_tosu+sanchimei,combo,A,★★,3.626,223,34,75.3,76.2,345.9,151.8,360872
946,phase2,SURFACE_2_芝,chokyo_yajirushi_code+prev3_chakujun,combo,A,★★,3.626,65,7,71.4,77.2,256.8,125.0,120239
947,phase2,GLOBAL,barei+kijun_ninkijun_tansho,combo,A,★★,3.625,136,17,75.7,76.1,314.1,126.8,360874
948,phase2,GLOBAL,bac_tosu+kyori_tekisei,combo,A,★★,3.624,76,7,80.0,77.8,324.7,130.4,355423
949,phase2,SURFACE_2_芝,hobokusaki_rank+kyori,combo,A,★★,3.624,62,7,78.2,76.6,310.0,136.2,162101
950,phase2,SURFACE_2_ダ,prev2_chakujun+prev3_chakujun,combo,A,★★,3.622,256,44,79.3,80.2,246.8,143.8,137407
951,phase2,SURFACE_2_芝,kyori_tekisei+prev1_bataiju_bin,combo,A,★★,3.621,51,11,76.5,74.7,176.4,115.7,146468
952,phase2,GLOBAL,gekiso_type+prev1_bataiju_bin,combo,A,★★,3.62,58,8,82.7,80.3,241.0,229.0,128183
953,phase2,GLOBAL,barei+kijun_ninkijun_fukusho,combo,A,★★,3.616,136,18,75.6,76.1,314.1,126.8,360874
954,phase2,GLOBAL,hobokusaki_rank+prev1_keibajo,combo,A,★★,3.615,98,10,68.3,78.5,202.8,185.7,310110
955,phase2,GLOBAL,shirushi_code_5+tenko_code,combo,A,★★,3.615,28,1,83.1,81.7,251.3,175.5,193685
956,phase2,GLOBAL,prev1_corner4_bin+prev1_keibajo,combo,A,★★,3.614,76,11,76.4,81.3,240.6,184.1,325448
957,phase2,SURFACE_2_ダ,manken_shirushi+sanchimei,combo,A,★★,3.613,115,18,78.7,78.1,245.7,137.3,111609
958,phase2,SURFACE_2_芝,kishu_minarai_code+kishu_shisu,combo,A,★★,3.612,79,17,79.3,73.3,227.7,116.8,20377
959,phase2,SURFACE_2_芝,kyi_kyusha_rank+kyori,combo,A,★★,3.612,86,7,79.4,78.5,359.2,147.2,170683
960,phase2,GLOBAL,moshoku_code+yy_int,combo,A,★★,3.61,72,3,75.8,80.1,315.9,157.6,360874
961,phase2,SURFACE_2_ダ,kijun_ninkijun_fukusho+kishu_minarai_code,combo,A,★★,3.609,73,8,73.7,75.8,195.0,105.9,33021
962,phase2,SURFACE_2_ダ,kishu_rank+taikei_dou,combo,A,★★,3.608,93,17,80.1,75.5,225.5,119.4,161347
963,phase2,SURFACE_2_ダ,bataiju_change_bin+tenko_code,combo,A,★★,3.607,27,5,81.6,77.7,232.9,105.7,164807
964,phase2,SURFACE_2_芝,gekiso_type+umaban_clean,combo,A,★★,3.607,106,21,79.7,76.3,296.3,125.2,67556
965,phase2,SURFACE_2_ダ,prev1_corner4_bin+prev1_kyakushitsu,combo,A,★★,3.607,15,2,73.8,84.6,151.1,130.0,164860
966,phase2,SURFACE_2_ダ,prev1_bataiju_bin+prev1_kyakushitsu,combo,A,★★,3.606,40,4,78.5,77.4,256.8,166.8,164807
967,phase2,SURFACE_2_ダ,kyori_tekisei+prev1_bataiju_bin,combo,A,★★,3.605,51,10,80.1,74.6,215.7,100.6,161438
