segment,factors,combo_clb,oot_clb,oot_n_bins,oot_n_bets,oot_roi_2023,oot_roi_2024,oot_roi_2025,oot_min_yearly_roi,f1_pass,f1_reason,has_shirushi,best_shirushi_clb,optimal_odds_t,optimal_rank_t,f2_pass,f2_reason,max_subset_clb,cross_gain,f3_pass,f3_reason,all_pass
KEIBAJO_SURFACE_06_芝,kijun_ninkijun_fukusho+kishu_shisu+shirushi_code_2,84.21,75.7,8,6647,79.57,81.06,75.94,75.94,True,pass,True,67.45,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_10_芝,kohan_3f_sa+manken_shirushi+prev1_corner4_bin,84.21,81.6,4,4996,76.76,76.6,77.45,76.6,True,pass,False,,,,True,no_shirushi_auto_pass,73.61,10.6,True,pass,True
KEIBAJO_SURFACE_08_ダ,shirushi_code_4+shirushi_code_5+wakuban,84.2,78.45,17,7800,78.33,78.24,79.44,78.24,True,pass,True,68.86,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,joa_ls_shisu+kijun_odds_fukusho+shirushi_code_2,84.2,77.68,2,6282,78.32,80.2,79.4,78.32,True,pass,True,68.1,8.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_芝,goal_sa+shirushi_code_4+yoso_juni,84.18,79.3,5,6647,77.45,80.0,74.24,74.24,True,pass,True,64.96,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,goal_juni+kyi_kyusha_rank+shirushi_code_4,84.18,82.47,6,6282,80.03,78.24,78.51,78.24,True,pass,True,74.64,10.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_芝,joho_shisu+kijun_ninkijun_fukusho+shirushi_code_3,84.18,66.35,5,6647,79.32,78.69,74.77,74.77,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,bac_grade+bac_jouken+dochu_sa,84.17,67.99,13,6414,75.06,73.28,73.33,73.28,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,ls_shisu_juni+prev1_chakujun+shirushi_code_6,84.17,74.92,20,6414,83.23,76.36,76.35,76.35,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_06_芝,shirushi_code_2+shirushi_code_4+yoso_juni,84.17,72.22,8,6647,79.99,81.72,75.77,75.77,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_02_芝,prev1_corner4_bin+shirushi_code_1+shirushi_code_2,84.16,79.65,3,2257,77.77,84.0,81.02,77.77,True,pass,True,67.24,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_03_ダ,joken_class_code+shirushi_code_1+yoso_juni,84.16,84.51,3,3276,77.5,74.14,74.59,74.14,True,pass,True,69.56,8.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,goal_juni+goal_sa+yy_int,84.16,73.43,37,7800,74.17,73.65,73.35,73.35,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_02_芝,kyori_tekisei+shirushi_code_2+shirushi_code_3,84.15,,0,0,,,,,False,insufficient_oot_bins,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,kohan_3f_juni+kyori_tekisei+shirushi_code_1,84.15,82.17,7,6282,77.75,79.24,80.35,77.75,True,pass,True,69.87,10.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,kohan_3f_juni+moshoku_code+shirushi_code_5,84.15,66.64,8,6282,78.56,79.28,77.86,77.86,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,kijun_ninkijun_fukusho+kijun_odds_fukusho+prev1_bataiju_bin,84.15,82.55,7,6282,76.18,73.84,75.3,73.84,True,pass,False,,,,True,no_shirushi_auto_pass,73.56,10.59,True,pass,True
KEIBAJO_SURFACE_06_芝,kijun_ninkijun_tansho+kishu_shisu+shirushi_code_2,84.14,75.7,8,6647,79.57,81.06,75.94,75.94,True,pass,True,66.92,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_ダ,goal_sa+prev1_kyakushitsu+yy_int,84.14,72.49,95,8946,73.89,74.54,74.85,73.89,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_06_芝,kijun_ninkijun_tansho+shirushi_code_2+yoso_juni,84.13,76.42,8,6647,79.57,81.06,75.94,75.94,True,pass,True,72.16,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,kijun_odds_fukusho+shirushi_code_1+shirushi_code_3,84.11,81.13,7,6282,79.27,82.15,79.1,79.1,True,pass,True,69.11,10.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,bac_shubetsu+goal_sa+shirushi_code_5,84.11,83.44,9,6414,80.65,75.17,76.78,75.17,True,pass,True,67.85,5.0,5.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,goal_sa+shirushi_code_2+wakuban,84.11,80.39,8,7800,77.8,79.05,80.3,77.8,True,pass,True,55.96,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_03_ダ,bac_tosu+shirushi_code_1+yoso_juni,84.1,82.58,4,3276,77.5,74.14,74.59,74.14,True,pass,True,71.3,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,prev1_kyakushitsu+shirushi_code_1+taikei_dou,84.1,60.56,6,2167,82.06,81.17,79.95,79.95,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,gekiso_juni+goal_juni+yoso_juni,84.09,79.21,4,6282,75.75,73.86,74.71,73.86,True,pass,False,,,,True,no_shirushi_auto_pass,70.76,13.33,True,pass,True
KEIBAJO_SURFACE_08_芝,goal_sa+moshoku_code+prev1_chakujun,84.09,80.46,6,6414,75.52,74.55,75.04,74.55,True,pass,False,,,,True,no_shirushi_auto_pass,73.03,11.06,True,pass,True
KEIBAJO_SURFACE_03_芝,barei+goal_juni+goal_sa,84.09,85.88,5,4400,73.34,71.79,72.6,71.79,True,pass,False,,,,True,no_shirushi_auto_pass,73.27,10.82,True,pass,True
KEIBAJO_SURFACE_05_ダ,kishu_shisu+shirushi_code_1+shirushi_code_3,84.09,75.45,9,8126,80.57,81.9,81.08,80.57,True,pass,True,71.75,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_09_芝,kijun_ninkijun_fukusho+shirushi_code_2+wakuban,84.08,78.68,4,5189,78.2,81.6,78.09,78.09,True,pass,True,68.52,8.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_02_芝,bac_juryo_shubetsu_code+goal_sa+hobokusaki_rank,84.06,68.11,6,2257,75.31,71.34,76.73,71.34,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_01_ダ,kijun_ninkijun_fukusho+shirushi_code_3+shirushi_code_6,84.06,55.12,4,2167,82.27,79.36,82.84,79.36,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_09_芝,kijun_ninkijun_tansho+shirushi_code_2+wakuban,84.05,78.68,4,5189,78.2,81.6,78.09,78.09,True,pass,True,67.94,8.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,shirushi_code_1+shirushi_code_2+tenkai_kigo_code,84.05,86.23,11,2167,84.55,81.14,85.34,81.14,True,pass,True,71.98,10.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,goal_juni+shirushi_code_4+wakuban,84.05,84.64,11,7800,76.57,76.79,76.08,76.08,True,pass,True,71.39,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_芝,futan_juryo+goal_sa+shirushi_code_5,84.04,85.53,6,6647,80.3,79.67,74.52,74.52,True,pass,True,70.63,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_芝,bac_juryo_shubetsu_code+shirushi_code_1+shirushi_code_5,84.03,79.53,11,3102,77.47,82.63,80.49,77.47,True,pass,True,69.41,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_10_ダ,chokyo_yajirushi_code+prev2_chakujun+taikei_tomo,84.03,68.51,15,2912,75.72,76.42,75.17,75.17,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,ls_shisu_juni+prev1_chakujun+shirushi_code_2,84.02,67.42,19,6414,81.92,79.58,78.18,78.18,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_02_芝,hobokusaki_rank+kijun_ninkijun_tansho+shirushi_code_1,84.02,78.33,3,2257,78.11,77.96,79.46,77.96,True,pass,True,58.64,8.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,bac_tosu+shirushi_code_1+shirushi_code_4,84.02,78.69,3,2167,82.24,81.18,81.54,81.18,True,pass,True,67.47,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,goal_sa+kyori_tekisei+shirushi_code_3,84.02,77.07,10,7800,77.87,77.43,78.5,77.43,True,pass,True,82.54,15.0,7.0,True,pass,75.61,8.41,True,pass,True
KEIBAJO_SURFACE_05_芝,joho_shisu+shirushi_code_1+shirushi_code_3,84.0,83.64,10,6903,82.12,79.34,79.58,79.34,True,pass,True,65.39,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,manken_shirushi+shirushi_code_2+shirushi_code_4,84.0,80.21,3,6282,80.24,82.31,83.99,80.24,True,pass,True,69.75,8.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,dochu_juni+kyori_tekisei+shirushi_code_4,84.0,81.06,5,6282,80.03,78.18,81.11,78.18,True,pass,True,71.09,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,bac_jouken+shirushi_code_1+shirushi_code_4,83.99,83.72,3,2167,82.24,81.18,81.54,81.18,True,pass,True,70.9,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,bac_shubetsu+goal_sa+shirushi_code_6,83.98,76.56,10,6414,82.9,75.74,76.66,75.74,True,pass,True,68.04,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,gekiso_juni+kyori+shirushi_code_1,83.98,87.9,4,6414,80.83,76.44,77.69,76.44,True,pass,True,65.67,10.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,kijun_ninkijun_fukusho+moshoku_code+shirushi_code_6,83.97,77.57,6,2167,80.0,80.89,81.58,80.0,True,pass,True,64.23,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,prev1_keibajo+taikei_dou+yoso_juni,83.97,61.59,3,2167,75.05,75.93,75.36,75.05,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,goal_juni+kyori+shirushi_code_4,83.97,78.48,11,6414,80.92,73.99,75.12,73.99,True,pass,True,63.96,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_09_ダ,kishu_shisu+shirushi_code_1+shirushi_code_5,83.95,73.48,5,6519,82.36,78.99,76.85,76.85,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,hizume_code+shirushi_code_2+yoso_juni,83.95,78.05,7,6282,79.33,79.88,80.2,79.33,True,pass,True,71.84,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,barei+sanchimei+shirushi_code_2,83.95,87.11,8,2167,84.54,80.94,86.18,80.94,True,pass,True,69.55,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,bac_jouken+prev1_keibajo+umaban_clean,83.94,68.74,7,2167,75.05,75.85,75.59,75.05,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,gekiso_juni+prev1_corner4_bin+yoso_juni,83.94,80.03,5,6282,76.23,73.75,75.26,73.75,True,pass,False,,,,True,no_shirushi_auto_pass,72.05,11.89,True,pass,True
KEIBAJO_SURFACE_08_芝,gekiso_juni+goal_juni+shirushi_code_1,83.93,82.71,9,6414,80.83,76.44,77.69,76.44,True,pass,True,64.93,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,kijun_ninkijun_fukusho+shirushi_code_2+ten_shisu_juni,83.93,62.01,2,6282,78.32,80.2,79.4,78.32,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,bac_shubetsu+goal_juni+yoso_juni,83.93,76.64,12,6282,75.75,73.86,74.71,73.86,True,pass,False,,,,True,no_shirushi_auto_pass,72.88,11.05,True,pass,True
KEIBAJO_SURFACE_07_ダ,hizume_code+shirushi_code_2+shirushi_code_4,83.93,75.51,9,6282,81.75,80.29,81.44,80.29,True,pass,True,70.79,10.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,bac_shubetsu+prev1_chakujun+shirushi_code_4,83.93,75.09,11,6414,80.9,74.53,74.43,74.43,True,pass,True,65.28,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,kijun_ninkijun_tansho+shirushi_code_3+shirushi_code_6,83.91,55.12,4,2167,82.27,79.36,82.84,79.36,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,goal_juni+ls_shisu_juni+shirushi_code_4,83.9,68.78,33,6414,80.92,73.99,75.12,73.99,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,goal_juni+hizume_code+kijun_ninkijun_tansho,83.9,67.79,11,6282,76.28,73.73,75.32,73.73,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_ダ,shirushi_code_2+shirushi_code_4+wakuban,83.89,79.22,11,7800,78.72,78.83,80.93,78.72,True,pass,True,70.59,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_ダ,prev1_kyakushitsu+prev3_chakujun+shirushi_code_1,83.89,74.07,15,8946,79.37,81.53,80.39,79.37,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_01_ダ,kijun_ninkijun_fukusho+shirushi_code_6+tenkai_kigo_code,83.88,80.59,8,2167,80.0,80.89,81.58,80.0,True,pass,True,68.41,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,hobokusaki_rank+prev1_chakujun+taikei_dou,83.88,78.82,2,2167,78.06,77.68,72.89,72.89,True,pass,False,,,,True,no_shirushi_auto_pass,75.38,8.5,True,pass,True
KEIBAJO_SURFACE_01_ダ,ls_shisu_juni+shirushi_code_2+taikei_dou,83.88,80.32,6,2167,83.73,81.43,86.22,81.43,True,pass,True,67.54,15.0,5.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,prev1_bataiju_bin+shirushi_code_1+shirushi_code_2,83.87,78.61,6,2167,83.74,81.21,85.65,81.21,True,pass,True,71.3,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_10_芝,kyori_tekisei+kyori_tekisei_2+shirushi_code_2,83.87,67.18,5,4996,76.2,77.06,79.03,76.2,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,goal_juni+kijun_ninkijun_fukusho+kyi_kyusha_rank,83.87,81.21,8,6282,75.75,73.92,74.72,73.92,True,pass,False,,,,True,no_shirushi_auto_pass,70.82,13.05,True,pass,True
KEIBAJO_SURFACE_07_ダ,ichi_shisu_juni+shirushi_code_6+yoso_juni,83.87,85.19,2,6282,79.87,78.9,77.64,77.64,True,pass,True,60.68,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,bac_tosu+kijun_ninkijun_tansho+shirushi_code_6,83.86,62.79,7,2167,80.0,80.89,81.58,80.0,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,ichi_shisu_juni+kyori_tekisei+yoso_juni,83.86,67.09,13,6282,75.75,73.86,77.19,73.86,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,dochu_juni+shirushi_code_1+yoso_juni,83.86,89.05,3,6282,77.75,79.24,78.8,77.75,True,pass,True,64.62,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,goal_juni+shirushi_code_1+yy_int,83.85,71.82,45,6282,77.75,79.24,78.8,77.75,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_06_ダ,prev3_chakujun+shirushi_code_1+shirushi_code_2,83.85,74.01,15,8946,82.06,84.03,81.59,81.59,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_01_ダ,kijun_ninkijun_tansho+kyi_kyusha_rank+shirushi_code_4,83.84,79.16,8,2167,79.0,78.8,81.38,78.8,True,pass,True,73.45,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,dochu_sa+pace_shisu_juni+yoso_juni,83.84,75.96,5,6414,74.86,74.51,74.31,74.31,True,pass,False,,,,True,no_shirushi_auto_pass,73.83,10.01,True,pass,True
KEIBAJO_SURFACE_08_芝,goal_sa+kyori_tekisei+yoso_juni,83.84,84.03,7,6414,74.86,74.51,74.68,74.51,True,pass,False,,,,True,no_shirushi_auto_pass,75.07,8.77,True,pass,True
KEIBAJO_SURFACE_07_ダ,goal_juni+manken_shirushi+prev1_corner4_bin,83.84,79.53,5,6282,75.78,75.15,80.8,75.15,True,pass,False,,,,True,no_shirushi_auto_pass,73.1,10.74,True,pass,True
KEIBAJO_SURFACE_08_ダ,manken_shirushi+shirushi_code_2+shirushi_code_3,83.84,72.07,7,7800,77.43,80.39,84.54,77.43,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_06_芝,prev1_bataiju_bin+shirushi_code_2+shirushi_code_5,83.84,85.32,7,6647,82.4,80.78,77.65,77.65,True,pass,True,72.65,10.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,gekiso_juni+goal_juni+goal_sa,83.83,83.77,8,6414,74.86,74.51,74.31,74.31,True,pass,False,,,,True,no_shirushi_auto_pass,74.11,9.72,True,pass,True
KEIBAJO_SURFACE_08_ダ,goal_sa+prev1_bataiju_bin+shirushi_code_1,83.83,78.17,7,7800,78.22,79.19,78.03,78.03,True,pass,True,73.63,15.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,goal_juni+prev1_bataiju_bin+shirushi_code_2,83.83,82.12,23,7800,78.72,79.99,80.67,78.72,True,pass,True,73.93,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_芝,goal_sa+shirushi_code_3+wakuban,83.83,86.13,8,6647,79.32,78.69,74.77,74.77,True,pass,True,89.14,5.0,3.0,True,pass,74.43,9.4,True,pass,True
KEIBAJO_SURFACE_07_ダ,goal_juni+shirushi_code_1+ten_shisu_juni,83.83,80.22,5,6282,77.75,79.24,78.8,77.75,True,pass,True,72.02,15.0,5.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,goal_sa+hobokusaki_rank+prev1_chakujun,83.82,69.58,20,6414,75.89,74.54,75.1,74.54,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_01_ダ,hobokusaki_rank+kyakushitsu+taikei_tomo,83.81,64.4,9,2167,77.76,77.68,72.89,72.89,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_01_ダ,chokyoshi_rank+kishu_rank+wakuban,83.81,71.13,12,2167,75.17,75.9,75.0,75.0,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,chokyoshi_rank+goal_sa+prev2_chakujun,83.81,81.58,5,6414,74.35,75.34,75.9,74.35,True,pass,False,,,,True,no_shirushi_auto_pass,73.7,10.11,True,pass,True
KEIBAJO_SURFACE_07_ダ,goal_juni+ichi_shisu_juni+kijun_ninkijun_tansho,83.8,85.15,4,6282,75.75,73.86,74.71,73.86,True,pass,False,,,,True,no_shirushi_auto_pass,71.73,12.07,True,pass,True
KEIBAJO_SURFACE_08_芝,gekiso_juni+goal_juni+shirushi_code_3,83.79,80.96,7,6414,81.21,75.8,76.56,75.8,True,pass,True,65.88,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_09_芝,joa_odds_shisu+kijun_odds_tansho+shirushi_code_4,83.79,69.11,3,5189,75.62,77.08,77.59,75.62,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,kijun_odds_fukusho+shirushi_code_1+yoso_juni,83.76,87.07,4,6282,77.75,79.24,78.8,77.75,True,pass,True,13.45,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_06_芝,shirushi_code_4+shirushi_code_5+wakuban,83.75,73.83,10,6647,79.81,81.38,75.43,75.43,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_06_芝,goal_sa+prev1_corner4_bin+wakuban,83.74,82.22,8,6647,74.29,75.84,73.38,73.38,True,pass,False,,,,True,no_shirushi_auto_pass,71.63,12.11,True,pass,True
KEIBAJO_SURFACE_01_ダ,futan_juryo+shirushi_code_4+yuso_kubun,83.74,48.97,4,2167,79.0,78.8,81.38,78.8,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_01_ダ,goal_sa+pace_yoso+prev1_kyakushitsu,83.74,64.23,7,2167,75.05,75.85,75.59,75.05,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_06_芝,goal_sa+shirushi_code_3+yoso_juni,83.74,83.33,5,6647,79.32,78.69,74.77,74.77,True,pass,True,,,,False,no_valid_grid,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_01_ダ,bac_jouken+shirushi_code_4+shirushi_code_6,83.74,74.19,6,2167,81.31,80.29,82.44,80.29,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,gekiso_juni+goal_juni+kijun_ninkijun_fukusho,83.73,73.81,4,6282,75.75,73.86,74.71,73.86,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_02_芝,kijun_ninkijun_tansho+shirushi_code_1+shirushi_code_3,83.72,84.88,3,2257,78.41,82.02,81.29,78.41,True,pass,True,66.51,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_10_芝,barei+prev1_corner4+yy_int,83.72,68.79,47,4996,72.85,74.61,73.56,72.85,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_ダ,goal_sa+prev1_keibajo+shirushi_code_3,83.72,79.02,7,7800,78.68,78.54,77.37,77.37,True,pass,True,79.88,8.0,3.0,True,pass,75.61,8.11,True,pass,True
KEIBAJO_SURFACE_08_芝,manken_shirushi+shirushi_code_1+shirushi_code_5,83.7,73.28,7,6414,80.74,77.78,80.7,77.78,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_08_芝,goal_juni+shirushi_code_3+yoso_juni,83.7,86.02,8,6414,81.21,75.8,76.56,75.8,True,pass,True,68.77,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_芝,goal_juni+prev1_chakujun+shirushi_code_1,83.69,82.77,6,6414,81.21,77.12,77.55,77.12,True,pass,True,65.03,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_08_ダ,goal_juni+goal_sa+prev1_keibajo,83.69,81.35,14,7800,74.18,74.22,74.34,74.18,True,pass,False,,,,True,no_shirushi_auto_pass,71.93,11.76,True,pass,True
KEIBAJO_SURFACE_09_ダ,shirushi_code_1+shirushi_code_5+yy_int,83.68,71.78,43,6519,82.36,78.99,76.85,76.85,False,oot_clb_low,True,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
KEIBAJO_SURFACE_07_ダ,goal_juni+ichi_shisu_juni+kijun_ninkijun_fukusho,83.68,85.15,4,6282,75.75,73.86,74.71,73.86,True,pass,False,,,,True,no_shirushi_auto_pass,71.73,11.95,True,pass,True
KEIBAJO_SURFACE_07_ダ,hizume_code+shirushi_code_1+shirushi_code_6,83.68,80.15,13,6282,81.04,80.19,80.3,80.19,True,pass,True,66.13,5.0,3.0,False,shirushi_clb_low,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_07_ダ,kijun_odds_fukusho+shirushi_code_2+yoso_juni,83.67,75.84,3,6282,78.32,80.2,79.4,78.32,True,pass,True,,,,False,no_valid_grid,,,False,skipped_f2_fail,False
KEIBAJO_SURFACE_03_芝,goal_juni+goal_sa+kijun_ninkijun_fukusho,83.67,69.57,4,4400,73.34,71.79,72.6,71.79,False,oot_clb_low,False,,,,False,skipped_f1_fail,,,False,skipped_f1_fail,False
